medicine,description_url,company,company_url,price
ULZOL,//www.medicineindia.org/medicine-brand-details/12628/ulzol,Dabur Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/237/dabur-pharmaceuticals-ltd,38.00
ULGO,//www.medicineindia.org/medicine-brand-details/12841/ulgo,Radicura Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/384/radicura-pharmaceuticals-pvt-ltd,41.00
ULOZET,//www.medicineindia.org/medicine-brand-details/9768/ulozet,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,44.00
UTROGESTAN,//www.medicineindia.org/medicine-brand-details/15396/utrogestan,Solvay Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/365/solvay-pharma-india-ltd,450.00
ULSEEL,//www.medicineindia.org/medicine-brand-details/18133/ulseel,Spectra ( A division of Sun),//www.medicineindia.org/medicine-manufacturing-company/540/spectra-a-division-of-sun,9.50
URSOFALK GR,//www.medicineindia.org/medicine-brand-details/14378/ursofalk-gr,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,0.00
URSOFALK GR,//www.medicineindia.org/medicine-brand-details/14378/ursofalk-gr,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,120.00
URSODIL,//www.medicineindia.org/medicine-brand-details/14371/ursodil,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,161.00
URSOLIV,//www.medicineindia.org/medicine-brand-details/14379/ursoliv,Durga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/734/durga-pharmaceuticals-pvt-ltd,173.20
UNICEPH 250,//www.medicineindia.org/medicine-brand-details/3718/uniceph-250,Wave Bio-Tech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/273/wave-bio-tech-pvt-ltd,45.00
ULGO 30,//www.medicineindia.org/medicine-brand-details/12475/ulgo-30,Radicura Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/384/radicura-pharmaceuticals-pvt-ltd,41.80
UROK,//www.medicineindia.org/medicine-brand-details/13582/urok,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,15.00
UROTEL XL,//www.medicineindia.org/medicine-brand-details/14459/urotel-xl,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,169.00
UNORAM,//www.medicineindia.org/medicine-brand-details/7909/unoram,Systopic Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/142/systopic-laboratories-p-ltd,30.00
URGENDOL,//www.medicineindia.org/medicine-brand-details/1339/urgendol,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,62.60
URGENDOL,//www.medicineindia.org/medicine-brand-details/1339/urgendol,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,126.00
ULTIRON TR,//www.medicineindia.org/medicine-brand-details/18002/ultiron-tr,Stancare Div. of Ranbaxy Labs.,//www.medicineindia.org/medicine-manufacturing-company/363/stancare-div-of-ranbaxy-labs,16.80
URGENDOL,//www.medicineindia.org/medicine-brand-details/1339/urgendol,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,210.00
ULTRAVEX,//www.medicineindia.org/medicine-brand-details/16473/ultravex,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,63.00
UNIPOD,//www.medicineindia.org/medicine-brand-details/18808/unipod,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,0.00
UMOX PLUS,//www.medicineindia.org/medicine-brand-details/3403/umox-plus,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,68.00
UNICEPH DT/D.SYR.,//www.medicineindia.org/medicine-brand-details/3702/uniceph-dtdsyr,Wave Bio-Tech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/273/wave-bio-tech-pvt-ltd,27.90
UNIPOD,//www.medicineindia.org/medicine-brand-details/18808/unipod,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,53.50
ULTRAFLOX E/E,//www.medicineindia.org/medicine-brand-details/15600/ultraflox-ee,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,6.72
UFLOX E/E DPS,//www.medicineindia.org/medicine-brand-details/15613/uflox-ee-dps,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,10.80
URO-GYN,//www.medicineindia.org/medicine-brand-details/16258/uro-gyn,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,33.00
ULTRACAINE GEL,//www.medicineindia.org/medicine-brand-details/13247/ultracaine-gel,Blue Cross Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/67/blue-cross-laboratories-ltd,25.00
UNITHROMB,//www.medicineindia.org/medicine-brand-details/16708/unithromb,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,30.00
UNIDIL LA GEL,//www.medicineindia.org/medicine-brand-details/11539/unidil-la-gel,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,36.00
UNIHEAL,//www.medicineindia.org/medicine-brand-details/18807/uniheal,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,40.00
ULTRAFLOX,//www.medicineindia.org/medicine-brand-details/4851/ultraflox,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,18.90
UTROVIN,//www.medicineindia.org/medicine-brand-details/15397/utrovin,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,59.00
UTERONE INJ.,//www.medicineindia.org/medicine-brand-details/15395/uterone-inj,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,72.00
UTROVIN,//www.medicineindia.org/medicine-brand-details/15397/utrovin,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,95.00
ULAXY,//www.medicineindia.org/medicine-brand-details/9595/ulaxy,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,66.00
UFON,//www.medicineindia.org/medicine-brand-details/4291/ufon,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,66.00
ULTAC,//www.medicineindia.org/medicine-brand-details/12304/ultac,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,2.50
UNIDIC INJ.,//www.medicineindia.org/medicine-brand-details/1537/unidic-inj,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,7.00
ULTRAGIN,//www.medicineindia.org/medicine-brand-details/842/ultragin,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,3.55
UNIPROGESTIN DEPOT,//www.medicineindia.org/medicine-brand-details/15340/uniprogestin-depot,Neu-Foreva,//www.medicineindia.org/medicine-manufacturing-company/33/neu-foreva,185.00
UCEF,//www.medicineindia.org/medicine-brand-details/12989/ucef,UDIK PHARMA,//www.medicineindia.org/medicine-manufacturing-company/353/udik-pharma,22.00
UPENTA,//www.medicineindia.org/medicine-brand-details/12993/upenta,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,40.00
ULTRADOL,//www.medicineindia.org/medicine-brand-details/1338/ultradol,UDIK PHARMA,//www.medicineindia.org/medicine-manufacturing-company/353/udik-pharma,13.00
URGENDOL,//www.medicineindia.org/medicine-brand-details/1339/urgendol,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,140.00
URGENDOL,//www.medicineindia.org/medicine-brand-details/1339/urgendol,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,208.00
UTERONE INJ.,//www.medicineindia.org/medicine-brand-details/15395/uterone-inj,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,42.00
UNIPROGESTIN,//www.medicineindia.org/medicine-brand-details/15339/uniprogestin,Neu-Foreva,//www.medicineindia.org/medicine-manufacturing-company/33/neu-foreva,100.00
UNIPROGESTIN (progesterone),//www.medicineindia.org/medicine-brand-details/15392/uniprogestin-progesterone,Neu-Foreva,//www.medicineindia.org/medicine-manufacturing-company/33/neu-foreva,100.00
UNIPROGESTIN DEPOT,//www.medicineindia.org/medicine-brand-details/15340/uniprogestin-depot,Neu-Foreva,//www.medicineindia.org/medicine-manufacturing-company/33/neu-foreva,275.00
UROGRAFIN,//www.medicineindia.org/medicine-brand-details/18281/urografin,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,3084.00
UROGRAFIN,//www.medicineindia.org/medicine-brand-details/18281/urografin,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,796.80
UROGRAFIN,//www.medicineindia.org/medicine-brand-details/18281/urografin,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,889.46
UROGRAFIN,//www.medicineindia.org/medicine-brand-details/18281/urografin,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,3970.60
UROGRAFIN,//www.medicineindia.org/medicine-brand-details/18281/urografin,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,996.55
UROGRAFIN,//www.medicineindia.org/medicine-brand-details/18281/urografin,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,484.58
ULTIMOX KT,//www.medicineindia.org/medicine-brand-details/3577/ultimox-kt,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,19.50
UNIFEX TAB,//www.medicineindia.org/medicine-brand-details/3703/unifex-tab,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,27.50
ULCIKIT,//www.medicineindia.org/medicine-brand-details/13207/ulcikit,Knoll Pharmaceuticals Limited.,//www.medicineindia.org/medicine-manufacturing-company/171/knoll-pharmaceuticals-limited,44.00
URILISER,//www.medicineindia.org/medicine-brand-details/14431/uriliser,Walter Bushnell,//www.medicineindia.org/medicine-manufacturing-company/224/walter-bushnell,28.10
UNAB SHAMPOO,//www.medicineindia.org/medicine-brand-details/16710/unab-shampoo,Divus Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/476/divus-laboratories-limited,135.00
UNIENZYME.,//www.medicineindia.org/medicine-brand-details/14271/unienzyme,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,46.00
URILISER,//www.medicineindia.org/medicine-brand-details/14431/uriliser,Walter Bushnell,//www.medicineindia.org/medicine-manufacturing-company/224/walter-bushnell,55.25
U.V. DERM,//www.medicineindia.org/medicine-brand-details/16664/uv-derm,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,190.00
U.V. DEW 34 PLUS LOTION,//www.medicineindia.org/medicine-brand-details/16660/uv-dew-34-plus-lotion,Shalaks Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/65/shalaks-pharmaceuticals-pvt-ltd,160.00
U.V. DEW PLUS LOTION,//www.medicineindia.org/medicine-brand-details/16665/uv-dew-plus-lotion,Shalaks Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/65/shalaks-pharmaceuticals-pvt-ltd,70.70
U.V. DERM,//www.medicineindia.org/medicine-brand-details/16664/uv-derm,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,99.00
UVISTA LOTION,//www.medicineindia.org/medicine-brand-details/16673/uvista-lotion,Advik Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/532/advik-laboratories-ltd,125.00
U.V. DEW PLUS LOTION,//www.medicineindia.org/medicine-brand-details/16665/uv-dew-plus-lotion,Shalaks Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/65/shalaks-pharmaceuticals-pvt-ltd,167.00
UNISCAB,//www.medicineindia.org/medicine-brand-details/18820/uniscab,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,60.00
ULTIRICH,//www.medicineindia.org/medicine-brand-details/17264/ultirich,Wallace Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/148/wallace-pharmaceuticals-ltd,140.00
URISODA,//www.medicineindia.org/medicine-brand-details/14427/urisoda,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,7.50
UNISCAB,//www.medicineindia.org/medicine-brand-details/18820/uniscab,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,45.00
UNICOBAL PLUS,//www.medicineindia.org/medicine-brand-details/17529/unicobal-plus,Neu-Foreva,//www.medicineindia.org/medicine-manufacturing-company/33/neu-foreva,65.00
ULCITROL,//www.medicineindia.org/medicine-brand-details/12002/ulcitrol,Ajantha Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/339/ajantha-pharmaceuticals,67.00
UTROVIN,//www.medicineindia.org/medicine-brand-details/15397/utrovin,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,75.00
UTERONE CAPS.,//www.medicineindia.org/medicine-brand-details/15394/uterone-caps,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,108.00
UTROVIN,//www.medicineindia.org/medicine-brand-details/15397/utrovin,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,148.00
UTERONE CAPS.,//www.medicineindia.org/medicine-brand-details/15394/uterone-caps,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,190.00
UNIHEAL,//www.medicineindia.org/medicine-brand-details/18807/uniheal,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,156.00
ULGEL,//www.medicineindia.org/medicine-brand-details/13297/ulgel,Dabur Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/237/dabur-pharmaceuticals-ltd,44.00
ULGEL,//www.medicineindia.org/medicine-brand-details/13297/ulgel,Dabur Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/237/dabur-pharmaceuticals-ltd,53.00
ULTRAGIN,//www.medicineindia.org/medicine-brand-details/842/ultragin,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,17.04
UNMOL,//www.medicineindia.org/medicine-brand-details/843/unmol,Bombay Tablet Mfg. Co. Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/199/bombay-tablet-mfg-co-pvt-ltd,32.45
ULTIGRA,//www.medicineindia.org/medicine-brand-details/11303/ultigra,Medley Pharmaceuticals Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/108/medley-pharmaceuticals-pvt-ltd,40.00
UNIFIT SYR.,//www.medicineindia.org/medicine-brand-details/17706/unifit-syr,Wave Bio-Tech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/273/wave-bio-tech-pvt-ltd,34.90
UCDEX,//www.medicineindia.org/medicine-brand-details/18806/ucdex,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,43.70
UNIFIT SYR.,//www.medicineindia.org/medicine-brand-details/17706/unifit-syr,Wave Bio-Tech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/273/wave-bio-tech-pvt-ltd,64.75
UNICET,//www.medicineindia.org/medicine-brand-details/11158/unicet,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,19.00
UNIDRINAL,//www.medicineindia.org/medicine-brand-details/10933/unidrinal,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,3.53
ULGEL,//www.medicineindia.org/medicine-brand-details/13297/ulgel,Dabur Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/237/dabur-pharmaceuticals-ltd,6.00
ULCIDOM,//www.medicineindia.org/medicine-brand-details/12381/ulcidom,ULTRAMARK H.CARE,//www.medicineindia.org/medicine-manufacturing-company/318/ultramark-hcare,9.00
UNIDIC-A,//www.medicineindia.org/medicine-brand-details/1792/unidic-a,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,11.00
UPEE FAST,//www.medicineindia.org/medicine-brand-details/1252/upee-fast,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,12.00
ULTRADEP,//www.medicineindia.org/medicine-brand-details/9522/ultradep,ULTRAMARK H.CARE,//www.medicineindia.org/medicine-manufacturing-company/318/ultramark-hcare,13.00
ULTRAFLAM,//www.medicineindia.org/medicine-brand-details/1791/ultraflam,Crosland Research Laboratories,//www.medicineindia.org/medicine-manufacturing-company/371/crosland-research-laboratories,15.00
UNIENZYME,//www.medicineindia.org/medicine-brand-details/14282/unienzyme,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,16.00
ULCISPAS,//www.medicineindia.org/medicine-brand-details/12356/ulcispas,Moraceae Lab Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/173/moraceae-lab-pvt-ltd,17.00
UPAR PLUS,//www.medicineindia.org/medicine-brand-details/1984/upar-plus,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,25.00
UPRIGHT,//www.medicineindia.org/medicine-brand-details/1729/upright,Best on Health (A. Div. of Panacea Biotec Ltd.),//www.medicineindia.org/medicine-manufacturing-company/434/best-on-health-a-div-of-panacea-biotec-ltd,30.00
UCNIN-DM,//www.medicineindia.org/medicine-brand-details/10355/ucnin-dm,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,35.00
URID-D,//www.medicineindia.org/medicine-brand-details/13122/urid-d,Radicura Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/384/radicura-pharmaceuticals-pvt-ltd,38.00
UNOFEN - MR,//www.medicineindia.org/medicine-brand-details/11661/unofen-mr,Seagull Labs (I) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/473/seagull-labs-i-pvt-ltd,40.00
ULTRAZAC,//www.medicineindia.org/medicine-brand-details/950/ultrazac,Zydus Alidac,//www.medicineindia.org/medicine-manufacturing-company/25/zydus-alidac,41.00
UNIDIC-MR,//www.medicineindia.org/medicine-brand-details/11660/unidic-mr,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,45.00
URIBEN-T,//www.medicineindia.org/medicine-brand-details/13822/uriben-t,CFL Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/157/cfl-pharmaceuticals-limited,49.00
UDIPAN-D,//www.medicineindia.org/medicine-brand-details/13119/udipan-d,UDIK PHARMA,//www.medicineindia.org/medicine-manufacturing-company/353/udik-pharma,49.00
UBITDOL FORTE,//www.medicineindia.org/medicine-brand-details/949/ubitdol-forte,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,50.00
UNIDIC-S,//www.medicineindia.org/medicine-brand-details/1886/unidic-s,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,55.00
ULTRACET,//www.medicineindia.org/medicine-brand-details/20460/ultracet,Johnson & Johnson,//www.medicineindia.org/medicine-manufacturing-company/32/johnson-johnson,56.60
ULCIREB D,//www.medicineindia.org/medicine-brand-details/13175/ulcireb-d,ALLENGE INDIA,//www.medicineindia.org/medicine-manufacturing-company/426/allenge-india,57.75
URID TZ,//www.medicineindia.org/medicine-brand-details/13823/urid-tz,RATCHET BIOTECH,//www.medicineindia.org/medicine-manufacturing-company/328/ratchet-biotech,58.00
ULTRAZOX,//www.medicineindia.org/medicine-brand-details/11659/ultrazox,Rextar,//www.medicineindia.org/medicine-manufacturing-company/390/rextar,68.30
UNOFLOX-T,//www.medicineindia.org/medicine-brand-details/14042/unoflox-t,ADISON LAB,//www.medicineindia.org/medicine-manufacturing-company/401/adison-lab,70.00
ULTIMOX 500,//www.medicineindia.org/medicine-brand-details/3576/ultimox-500,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,70.50
ULTRAFLOX-TD,//www.medicineindia.org/medicine-brand-details/13958/ultraflox-td,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,100.00
UBITMOX-CL,//www.medicineindia.org/medicine-brand-details/3402/ubitmox-cl,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,300.00
UNICARBAZAN FORTE,//www.medicineindia.org/medicine-brand-details/7210/unicarbazan-forte,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,103.00
ULGEL,//www.medicineindia.org/medicine-brand-details/13297/ulgel,Dabur Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/237/dabur-pharmaceuticals-ltd,230.00
