medicine,description_url,company,company_url,price
VIT-E,//www.medicineindia.org/medicine-brand-details/17612/vit-e,Zydus Medica,//www.medicineindia.org/medicine-manufacturing-company/120/zydus-medica,12.47
VORANIN,//www.medicineindia.org/medicine-brand-details/15399/voranin,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,185.00
VAGESTON,//www.medicineindia.org/medicine-brand-details/15398/vageston,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,203.55
VITEOLIN,//www.medicineindia.org/medicine-brand-details/17613/viteolin,Allenburys,//www.medicineindia.org/medicine-manufacturing-company/82/allenburys,0.00
VENT EASECAPS,//www.medicineindia.org/medicine-brand-details/11042/vent-easecaps,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,16.50
VENT FB EASECAPS,//www.medicineindia.org/medicine-brand-details/11007/vent-fb-easecaps,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,121.00
VITCHOL,//www.medicineindia.org/medicine-brand-details/6039/vitchol,FRANKLIN LAB,//www.medicineindia.org/medicine-manufacturing-company/367/franklin-lab,22.00
V-BACT,//www.medicineindia.org/medicine-brand-details/3318/v-bact,Vision Medlink,//www.medicineindia.org/medicine-manufacturing-company/264/vision-medlink,32.00
VISTADROX,//www.medicineindia.org/medicine-brand-details/3867/vistadrox,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,35.95
VIATRIX,//www.medicineindia.org/medicine-brand-details/11409/viatrix,EWF Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/692/ewf-pharmaceuticals-pvt-ltd,50.00
VICEF,//www.medicineindia.org/medicine-brand-details/3704/vicef,Vision Medlink,//www.medicineindia.org/medicine-manufacturing-company/264/vision-medlink,62.00
VERCEF,//www.medicineindia.org/medicine-brand-details/4016/vercef,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,58.25
VENTIFLO EASECAPS,//www.medicineindia.org/medicine-brand-details/11022/ventiflo-easecaps,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,180.00
VIROSINE-DR,//www.medicineindia.org/medicine-brand-details/18423/virosine-dr,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,1250.00
VIGNIR LB,//www.medicineindia.org/medicine-brand-details/4324/vignir-lb,Madhav Biotech Pvt.Ltd,//www.medicineindia.org/medicine-manufacturing-company/610/madhav-biotech-pvtltd,400.00
VENLIFT-OD,//www.medicineindia.org/medicine-brand-details/9730/venlift-od,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,26.40
VALENT,//www.medicineindia.org/medicine-brand-details/8110/valent,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,49.20
VIT-E,//www.medicineindia.org/medicine-brand-details/17612/vit-e,Zydus Medica,//www.medicineindia.org/medicine-manufacturing-company/120/zydus-medica,22.11
VAGESTON,//www.medicineindia.org/medicine-brand-details/15398/vageston,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,462.75
VITEOLIN,//www.medicineindia.org/medicine-brand-details/17613/viteolin,Allenburys,//www.medicineindia.org/medicine-manufacturing-company/82/allenburys,0.00
VENT FB EASECAPS,//www.medicineindia.org/medicine-brand-details/11007/vent-fb-easecaps,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,99.00
VIROSINE-DR,//www.medicineindia.org/medicine-brand-details/18423/virosine-dr,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,1950.00
VINGRAF,//www.medicineindia.org/medicine-brand-details/17136/vingraf,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,1796.00
VENTIFLO EASECAPS,//www.medicineindia.org/medicine-brand-details/11022/ventiflo-easecaps,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,60.00
VISTADROX,//www.medicineindia.org/medicine-brand-details/3867/vistadrox,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,63.85
VIATRIX,//www.medicineindia.org/medicine-brand-details/11409/viatrix,EWF Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/692/ewf-pharmaceuticals-pvt-ltd,80.00
VEINCURE,//www.medicineindia.org/medicine-brand-details/9099/veincure,ALPHA LAB,//www.medicineindia.org/medicine-manufacturing-company/588/alpha-lab,95.35
VITAMIN A (USV),//www.medicineindia.org/medicine-brand-details/17591/vitamin-a-usv,U.S.V Ltd.,//www.medicineindia.org/medicine-manufacturing-company/346/usv-ltd,37.54
VASOVIN,//www.medicineindia.org/medicine-brand-details/382/vasovin,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,114.00
VENLIFT-OD,//www.medicineindia.org/medicine-brand-details/9730/venlift-od,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,44.00
VALZAAR,//www.medicineindia.org/medicine-brand-details/8111/valzaar,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,69.00
VALENT,//www.medicineindia.org/medicine-brand-details/8110/valent,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,75.60
VENTORLIN,//www.medicineindia.org/medicine-brand-details/333/ventorlin,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,7.04
VENTORLIN,//www.medicineindia.org/medicine-brand-details/333/ventorlin,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,9.00
VENIZ XR,//www.medicineindia.org/medicine-brand-details/9726/veniz-xr,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,93.00
VENIZ XR,//www.medicineindia.org/medicine-brand-details/9726/veniz-xr,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,28.00
VENIZ XR,//www.medicineindia.org/medicine-brand-details/9726/veniz-xr,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,50.00
VENLOR XR,//www.medicineindia.org/medicine-brand-details/9732/venlor-xr,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,93.75
VENLOR XR,//www.medicineindia.org/medicine-brand-details/9732/venlor-xr,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,24.25
VENLOR XR,//www.medicineindia.org/medicine-brand-details/9732/venlor-xr,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,48.00
VULCIN,//www.medicineindia.org/medicine-brand-details/6668/vulcin,Rusan Healthcare Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/53/rusan-healthcare-pvt-ltd,37.50
VALBET,//www.medicineindia.org/medicine-brand-details/16387/valbet,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,17.50
VIDIN,//www.medicineindia.org/medicine-brand-details/16145/vidin,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,32.00
VENUSIA,//www.medicineindia.org/medicine-brand-details/16007/venusia,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,114.00
VIVORAX,//www.medicineindia.org/medicine-brand-details/7015/vivorax,Le Sante,//www.medicineindia.org/medicine-manufacturing-company/443/le-sante,40.00
VOMISTOP,//www.medicineindia.org/medicine-brand-details/2518/vomistop,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,24.00
VEPAN,//www.medicineindia.org/medicine-brand-details/3866/vepan,Indoco Remedies Ltd.,//www.medicineindia.org/medicine-manufacturing-company/63/indoco-remedies-ltd,11.26
VISTADROX,//www.medicineindia.org/medicine-brand-details/3867/vistadrox,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,19.37
VEPAN,//www.medicineindia.org/medicine-brand-details/3866/vepan,Indoco Remedies Ltd.,//www.medicineindia.org/medicine-manufacturing-company/63/indoco-remedies-ltd,18.20
VISTADROX,//www.medicineindia.org/medicine-brand-details/3867/vistadrox,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,29.15
VIREXIIM,//www.medicineindia.org/medicine-brand-details/4536/virexiim,East African (I) Remedies Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/187/east-african-i-remedies-pvt-ltd,68.00
VER OPV,//www.medicineindia.org/medicine-brand-details/8/ver-opv,Biological E. Limited,//www.medicineindia.org/medicine-manufacturing-company/7/biological-e-limited,72.79
VITOMIN-Z DROPS,//www.medicineindia.org/medicine-brand-details/18233/vitomin-z-drops,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,20.19
VITCOFOL DPS.,//www.medicineindia.org/medicine-brand-details/17564/vitcofol-dps,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,11.80
VISYNERAL DPS.,//www.medicineindia.org/medicine-brand-details/17715/visyneral-dps,U.S.V Ltd.,//www.medicineindia.org/medicine-manufacturing-company/346/usv-ltd,23.48
VIDAYLIN DPS.,//www.medicineindia.org/medicine-brand-details/17707/vidaylin-dps,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,24.05
VITON-Z,//www.medicineindia.org/medicine-brand-details/17721/viton-z,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,25.00
VITAZYME DROPS,//www.medicineindia.org/medicine-brand-details/14302/vitazyme-drops,East India Pharmaceuticals Works Ltd.,//www.medicineindia.org/medicine-manufacturing-company/103/east-india-pharmaceuticals-works-ltd,28.25
VISYNERAL ZINC DPS.,//www.medicineindia.org/medicine-brand-details/17718/visyneral-zinc-dps,Lifeon Paediatrics Limited,//www.medicineindia.org/medicine-manufacturing-company/248/lifeon-paediatrics-limited,35.00
VI-MAGNA DPS.,//www.medicineindia.org/medicine-brand-details/17710/vi-magna-dps,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,9.51
VISIFLUR,//www.medicineindia.org/medicine-brand-details/15806/visiflur,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,14.00
VORAC,//www.medicineindia.org/medicine-brand-details/18745/vorac,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,17.50
VANMYCETIN EYE,//www.medicineindia.org/medicine-brand-details/15570/vanmycetin-eye,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,11.00
VIGAMOX,//www.medicineindia.org/medicine-brand-details/19082/vigamox,Alcon,//www.medicineindia.org/medicine-manufacturing-company/772/alcon,0.00
VOMISTOP,//www.medicineindia.org/medicine-brand-details/2518/vomistop,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,24.00
VOLTAREN,//www.medicineindia.org/medicine-brand-details/19074/voltaren,Endo Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/782/endo-pharmaceuticals,0.00
VEPAN,//www.medicineindia.org/medicine-brand-details/3866/vepan,Indoco Remedies Ltd.,//www.medicineindia.org/medicine-manufacturing-company/63/indoco-remedies-ltd,13.59
VISCOMAC - PFS,//www.medicineindia.org/medicine-brand-details/15971/viscomac-pfs,Centaur Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/60/centaur-laboratories-p-ltd,90.00
VISCID GEL,//www.medicineindia.org/medicine-brand-details/13271/viscid-gel,Indoco Remedies Ltd.,//www.medicineindia.org/medicine-manufacturing-company/63/indoco-remedies-ltd,24.10
VAH GEL,//www.medicineindia.org/medicine-brand-details/11574/vah-gel,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,39.90
VOLINI GEL,//www.medicineindia.org/medicine-brand-details/11540/volini-gel,Crosland Research Laboratories,//www.medicineindia.org/medicine-manufacturing-company/371/crosland-research-laboratories,62.04
VOVERAN EMULGEL,//www.medicineindia.org/medicine-brand-details/11541/voveran-emulgel,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,73.00
VOLTAREN,//www.medicineindia.org/medicine-brand-details/19074/voltaren,Endo Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/782/endo-pharmaceuticals,0.00
VOVERAN EMULGEL,//www.medicineindia.org/medicine-brand-details/11541/voveran-emulgel,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,98.90
VALDONE GEL,//www.medicineindia.org/medicine-brand-details/11575/valdone-gel,IRM Pharma,//www.medicineindia.org/medicine-manufacturing-company/369/irm-pharma,50.00
VENT FB INHALER,//www.medicineindia.org/medicine-brand-details/11008/vent-fb-inhaler,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,133.00
VENT PLUS INHALER,//www.medicineindia.org/medicine-brand-details/10993/vent-plus-inhaler,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,111.18
VENT FB INHALER,//www.medicineindia.org/medicine-brand-details/11008/vent-fb-inhaler,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,175.00
VENT INHALER,//www.medicineindia.org/medicine-brand-details/11043/vent-inhaler,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,76.86
VENT INHALER,//www.medicineindia.org/medicine-brand-details/11043/vent-inhaler,Kresp (A Division of Kopran),//www.medicineindia.org/medicine-manufacturing-company/537/kresp-a-division-of-kopran,90.00
VENTORLIN INHALER,//www.medicineindia.org/medicine-brand-details/11044/ventorlin-inhaler,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,105.65
VARILRIX,//www.medicineindia.org/medicine-brand-details/34/varilrix,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,1345.00
VITAUR INJ.,//www.medicineindia.org/medicine-brand-details/17464/vitaur-inj,Taurus Laboratories Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/121/taurus-laboratories-pvt-ltd,5.50
VITCOFOL INJ.,//www.medicineindia.org/medicine-brand-details/17565/vitcofol-inj,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,29.75
VALAMATE,//www.medicineindia.org/medicine-brand-details/2848/valamate,Mercury Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/140/mercury-laboratories-pvt-ltd,8.50
VITNEURIN,//www.medicineindia.org/medicine-brand-details/17559/vitneurin,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,4.77
VITAUR,//www.medicineindia.org/medicine-brand-details/17749/vitaur,Taurus Laboratories Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/121/taurus-laboratories-pvt-ltd,5.50
VISCOMET-KIT,//www.medicineindia.org/medicine-brand-details/15974/viscomet-kit,Milmet Pharma Ltd,//www.medicineindia.org/medicine-manufacturing-company/489/milmet-pharma-ltd,61.90
VALDIXX INJ,//www.medicineindia.org/medicine-brand-details/2117/valdixx-inj,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,65.00
VISCOMET-PF,//www.medicineindia.org/medicine-brand-details/15975/viscomet-pf,Milmet Pharma Ltd,//www.medicineindia.org/medicine-manufacturing-company/489/milmet-pharma-ltd,110.00
VIVOGESIC PLUS INJ,//www.medicineindia.org/medicine-brand-details/1985/vivogesic-plus-inj,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,12.95
VIVOGESIC INJ.,//www.medicineindia.org/medicine-brand-details/1563/vivogesic-inj,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,7.95
VAGOLATE,//www.medicineindia.org/medicine-brand-details/2853/vagolate,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,9.25
VANTOX-CP,//www.medicineindia.org/medicine-brand-details/6082/vantox-cp,Samarth Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/57/samarth-pharma-pvt-ltd,750.00
VCR,//www.medicineindia.org/medicine-brand-details/16965/vcr,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,48.00
VINSTIN,//www.medicineindia.org/medicine-brand-details/16966/vinstin,VHB Life Sciences,//www.medicineindia.org/medicine-manufacturing-company/12/vhb-life-sciences,63.00
VECREDIL,//www.medicineindia.org/medicine-brand-details/16814/vecredil,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,110.00
VINELBINE,//www.medicineindia.org/medicine-brand-details/16968/vinelbine,Dabur Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/237/dabur-pharmaceuticals-ltd,2617.00
VINBINE,//www.medicineindia.org/medicine-brand-details/16967/vinbine,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,13000.00
VORANIN INJ.,//www.medicineindia.org/medicine-brand-details/15400/voranin-inj,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,64.00
VERGLOB,//www.medicineindia.org/medicine-brand-details/118/verglob,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,1190.00
VOMIKIND,//www.medicineindia.org/medicine-brand-details/10175/vomikind,Mankind Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/251/mankind-pharma-pvt-ltd,25.00
VOMIOF,//www.medicineindia.org/medicine-brand-details/10176/vomiof,Stadmed Private limited,//www.medicineindia.org/medicine-manufacturing-company/122/stadmed-private-limited,12.00
VOMIZ,//www.medicineindia.org/medicine-brand-details/10180/vomiz,Zydus Alidac,//www.medicineindia.org/medicine-manufacturing-company/25/zydus-alidac,32.21
