medicine,description_url,company,company_url,price
RANOXYL,//www.medicineindia.org/medicine-brand-details/3298/ranoxyl,Stancare Div. of Ranbaxy Labs.,//www.medicineindia.org/medicine-manufacturing-company/363/stancare-div-of-ranbaxy-labs,36.00
RECLOR,//www.medicineindia.org/medicine-brand-details/6033/reclor,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,37.00
ROFEX,//www.medicineindia.org/medicine-brand-details/18665/rofex,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,59.00
RADICLOR,//www.medicineindia.org/medicine-brand-details/4015/radiclor,Radicura Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/384/radicura-pharmaceuticals-pvt-ltd,217.00
RESPIMOX,//www.medicineindia.org/medicine-brand-details/3589/respimox,Wockhardt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/13/wockhardt-ltd,67.32
RESPIMOX CAPSULE,//www.medicineindia.org/medicine-brand-details/3590/respimox-capsule,Wockhardt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/13/wockhardt-ltd,67.32
RONEMOX,//www.medicineindia.org/medicine-brand-details/18666/ronemox,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,18.20
ROSCILLIN,//www.medicineindia.org/medicine-brand-details/3125/roscillin,Rextar,//www.medicineindia.org/medicine-manufacturing-company/390/rextar,36.23
RIVASMINE,//www.medicineindia.org/medicine-brand-details/10039/rivasmine,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,65.00
RIVAMER,//www.medicineindia.org/medicine-brand-details/10038/rivamer,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,83.00
RIVADEM,//www.medicineindia.org/medicine-brand-details/10037/rivadem,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,83.00
REFLAN,//www.medicineindia.org/medicine-brand-details/12470/reflan,SAGA LAB,//www.medicineindia.org/medicine-manufacturing-company/500/saga-lab,43.00
R-CIN,//www.medicineindia.org/medicine-brand-details/6135/r-cin,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,36.51
RIMAREX,//www.medicineindia.org/medicine-brand-details/9535/rimarex,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,125.00
RIFACILIN,//www.medicineindia.org/medicine-brand-details/6138/rifacilin,PCI Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/398/pci-pharmaceuticals,183.10
RIFAMINAL,//www.medicineindia.org/medicine-brand-details/6141/rifaminal,Manufacturer Not Mentioned,//www.medicineindia.org/medicine-manufacturing-company/43/manufacturer-not-mentioned,259.36
RIMACTANE,//www.medicineindia.org/medicine-brand-details/6144/rimactane,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,347.13
