medicine,description_url,company,company_url,price
SOMATOSTATIN,//www.medicineindia.org/medicine-brand-details/15513/somatostatin,UCB India Private Ltd.,//www.medicineindia.org/medicine-manufacturing-company/686/ucb-india-private-ltd,3975.00
SOMATOSAN,//www.medicineindia.org/medicine-brand-details/15512/somatosan,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,3710.00
SCLEROL,//www.medicineindia.org/medicine-brand-details/14390/sclerol,Curewell (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/736/curewell-india-ltd,400.00
SOMASTIN,//www.medicineindia.org/medicine-brand-details/15511/somastin,Serum Institute of India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/2/serum-institute-of-india-ltd,1500.00
SAIZEN,//www.medicineindia.org/medicine-brand-details/15507/saizen,Serum Institute of India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/2/serum-institute-of-india-ltd,2249.50
SPASMOTER,//www.medicineindia.org/medicine-brand-details/3048/spasmoter,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,12.50
SEDOZ,//www.medicineindia.org/medicine-brand-details/17119/sedoz,Claris Life Sciences,//www.medicineindia.org/medicine-manufacturing-company/41/claris-life-sciences,30.00
SUPRAL INJ,//www.medicineindia.org/medicine-brand-details/18121/supral-inj,Neon Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/50/neon-laboratories-ltd,21.00
SODIUM BICARBONATE,//www.medicineindia.org/medicine-brand-details/218/sodium-bicarbonate,Gopish Pharma,//www.medicineindia.org/medicine-manufacturing-company/55/gopish-pharma,0.00
SCREENE 15,//www.medicineindia.org/medicine-brand-details/16662/screene-15,Liva Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/195/liva-healthcare-ltd,115.00
SCREENE 30,//www.medicineindia.org/medicine-brand-details/16663/screene-30,Liva Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/195/liva-healthcare-ltd,200.00
SALYFUR SOAP,//www.medicineindia.org/medicine-brand-details/16621/salyfur-soap,Shalaks Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/65/shalaks-pharmaceuticals-pvt-ltd,26.40
SUBAMYCIN,//www.medicineindia.org/medicine-brand-details/5868/subamycin,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,7.20
SUBAMYCIN,//www.medicineindia.org/medicine-brand-details/5868/subamycin,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,3.65
STRESSCAPS,//www.medicineindia.org/medicine-brand-details/17490/stresscaps,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,8.25
SIOPLEX CAP,//www.medicineindia.org/medicine-brand-details/17488/sioplex-cap,Albert David Limited,//www.medicineindia.org/medicine-manufacturing-company/37/albert-david-limited,8.35
STARBION FORTE,//www.medicineindia.org/medicine-brand-details/17489/starbion-forte,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,8.41
STRESS-ZN,//www.medicineindia.org/medicine-brand-details/18143/stress-zn,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,8.84
SIOPLEX-Z,//www.medicineindia.org/medicine-brand-details/17700/sioplex-z,Albert David Limited,//www.medicineindia.org/medicine-manufacturing-company/37/albert-david-limited,9.21
SPASMOCIP,//www.medicineindia.org/medicine-brand-details/1371/spasmocip,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,10.25
SURBEX-T,//www.medicineindia.org/medicine-brand-details/17491/surbex-t,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,12.70
SYNOVIT FORTE,//www.medicineindia.org/medicine-brand-details/17758/synovit-forte,Synokem Pharmaceuticals (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/245/synokem-pharmaceuticals-p-ltd,12.95
SPASMOVON,//www.medicineindia.org/medicine-brand-details/2868/spasmovon,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,13.80
SPASMOBAR,//www.medicineindia.org/medicine-brand-details/2865/spasmobar,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,13.86
SPASMONEUROVON,//www.medicineindia.org/medicine-brand-details/18600/spasmoneurovon,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,14.00
SOLUVIT-L CAP,//www.medicineindia.org/medicine-brand-details/17504/soluvit-l-cap,Talent Laboratories,//www.medicineindia.org/medicine-manufacturing-company/218/talent-laboratories,18.00
SYNCOCIN,//www.medicineindia.org/medicine-brand-details/3183/syncocin,PCI Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/398/pci-pharmaceuticals,23.08
SYNPLATT 75,//www.medicineindia.org/medicine-brand-details/8725/synplatt-75,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,27.00
SPICLOX,//www.medicineindia.org/medicine-brand-details/3442/spiclox,Mitocon Biotec Pharmaceuticals Division,//www.medicineindia.org/medicine-manufacturing-company/250/mitocon-biotec-pharmaceuticals-division,28.80
SPICLOX LB,//www.medicineindia.org/medicine-brand-details/3531/spiclox-lb,Mitocon Biotec Pharmaceuticals Division,//www.medicineindia.org/medicine-manufacturing-company/250/mitocon-biotec-pharmaceuticals-division,29.30
STAMOX,//www.medicineindia.org/medicine-brand-details/3444/stamox,Inga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/91/inga-pharmaceuticals-pvt-ltd,29.91
SOCRIT,//www.medicineindia.org/medicine-brand-details/18197/socrit,Solus,//www.medicineindia.org/medicine-manufacturing-company/522/solus,30.00
STAPHYMOX-LB,//www.medicineindia.org/medicine-brand-details/3533/staphymox-lb,Leben Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/61/leben-laboratories-pvt-ltd,30.50
STACLOX-LB,//www.medicineindia.org/medicine-brand-details/3532/staclox-lb,Stallion Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/548/stallion-laboratories-pvt-ltd,31.00
SYMCLOX,//www.medicineindia.org/medicine-brand-details/3538/symclox,SYMBIOSIS PHARMA,//www.medicineindia.org/medicine-manufacturing-company/454/symbiosis-pharma,35.00
SOFOX,//www.medicineindia.org/medicine-brand-details/18219/sofox,Cachet Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/452/cachet-pharmaceuticals-ltd,35.00
SAMURAI,//www.medicineindia.org/medicine-brand-details/1822/samurai,Alkem Laboratries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/117/alkem-laboratries-ltd,38.00
SAFIRON-OD.,//www.medicineindia.org/medicine-brand-details/17887/safiron-od,Khandelwal Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/98/khandelwal-laboratories-ltd,40.00
SYNCOCIN,//www.medicineindia.org/medicine-brand-details/3183/syncocin,PCI Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/398/pci-pharmaceuticals,43.77
SWIPHA,//www.medicineindia.org/medicine-brand-details/11975/swipha,SWISS BIOTECH,//www.medicineindia.org/medicine-manufacturing-company/254/swiss-biotech,44.00
SKYMOX PLUS,//www.medicineindia.org/medicine-brand-details/3530/skymox-plus,Skymax Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/385/skymax-laboratories-pvt-ltd,45.00
SCORDOM,//www.medicineindia.org/medicine-brand-details/12727/scordom,SCORTIS LABS,//www.medicineindia.org/medicine-manufacturing-company/575/scortis-labs,45.00
SICLOMOX,//www.medicineindia.org/medicine-brand-details/3529/siclomox,SIOMOND PHARMA,//www.medicineindia.org/medicine-manufacturing-company/422/siomond-pharma,45.00
SAFEDICLO,//www.medicineindia.org/medicine-brand-details/18667/safediclo,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,48.60
STOMECK-DSR,//www.medicineindia.org/medicine-brand-details/13173/stomeck-dsr,Biomiicron Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/56/biomiicron-pharmaceuticals,52.00
SEMOCID-D,//www.medicineindia.org/medicine-brand-details/13020/semocid-d,SEMSUN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/193/semsun-pharma,55.00
SWIMOX-LB,//www.medicineindia.org/medicine-brand-details/18611/swimox-lb,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,60.00
SHELCAL OS,//www.medicineindia.org/medicine-brand-details/11973/shelcal-os,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,60.00
SWIDOL-A,//www.medicineindia.org/medicine-brand-details/18605/swidol-a,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,65.00
SETGI,//www.medicineindia.org/medicine-brand-details/18636/setgi,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,73.50
SMUTH CAPSULE,//www.medicineindia.org/medicine-brand-details/9100/smuth-capsule,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,79.00
STUF,//www.medicineindia.org/medicine-brand-details/18178/stuf,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,80.00
SOYESTRO,//www.medicineindia.org/medicine-brand-details/15404/soyestro,Gland Pharma Ltd.,//www.medicineindia.org/medicine-manufacturing-company/129/gland-pharma-ltd,100.00
SURBEX-T,//www.medicineindia.org/medicine-brand-details/17491/surbex-t,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,127.00
SIDERFOL,//www.medicineindia.org/medicine-brand-details/18027/siderfol,Raptakos Brett & Co. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/46/raptakos-brett-co-ltd,150.00
STRESSCAPS,//www.medicineindia.org/medicine-brand-details/17490/stresscaps,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,82.59
SPORANOX,//www.medicineindia.org/medicine-brand-details/6629/sporanox,Johnson & Johnson,//www.medicineindia.org/medicine-manufacturing-company/32/johnson-johnson,0.00
SOFTERON-Z,//www.medicineindia.org/medicine-brand-details/17968/softeron-z,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,21.78
SOFTERON,//www.medicineindia.org/medicine-brand-details/17914/softeron,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,25.00
SEVERON,//www.medicineindia.org/medicine-brand-details/17884/severon,Systopic Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/142/systopic-laboratories-p-ltd,55.00
SWIMOX-LB,//www.medicineindia.org/medicine-brand-details/18611/swimox-lb,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,80.00
SALBAIR B,//www.medicineindia.org/medicine-brand-details/10990/salbair-b,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,30.20
SURBEX-T,//www.medicineindia.org/medicine-brand-details/17491/surbex-t,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,38.10
SALBAIR-B FORTE,//www.medicineindia.org/medicine-brand-details/10991/salbair-b-forte,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,48.31
SALBAIR-I,//www.medicineindia.org/medicine-brand-details/10948/salbair-i,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,54.00
SYMOXYL-BR,//www.medicineindia.org/medicine-brand-details/3343/symoxyl-br,SPPL (Sarabhai Piramal Pharmaceuticals Ltd.),//www.medicineindia.org/medicine-manufacturing-company/87/sppl-sarabhai-piramal-pharmaceuticals-ltd,22.62
SYMBIOTIK CAP,//www.medicineindia.org/medicine-brand-details/3535/symbiotik-cap,Le Sante,//www.medicineindia.org/medicine-manufacturing-company/443/le-sante,24.32
SIOMOX-C,//www.medicineindia.org/medicine-brand-details/3441/siomox-c,Albert David Limited,//www.medicineindia.org/medicine-manufacturing-company/37/albert-david-limited,24.70
SYMOXYL-BR,//www.medicineindia.org/medicine-brand-details/3343/symoxyl-br,SPPL (Sarabhai Piramal Pharmaceuticals Ltd.),//www.medicineindia.org/medicine-manufacturing-company/87/sppl-sarabhai-piramal-pharmaceuticals-ltd,39.81
SYMMENTRY,//www.medicineindia.org/medicine-brand-details/18138/symmentry,Benmoon Pharma Research,//www.medicineindia.org/medicine-manufacturing-company/759/benmoon-pharma-research,180.00
SPASMOCIP PLUS,//www.medicineindia.org/medicine-brand-details/2866/spasmocip-plus,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,10.57
SPASMO-PROXYVON,//www.medicineindia.org/medicine-brand-details/2867/spasmo-proxyvon,Wockhardt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/13/wockhardt-ltd,11.09
STERDU,//www.medicineindia.org/medicine-brand-details/18485/sterdu,Alkem Laboratries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/117/alkem-laboratries-ltd,130.00
SERVACE,//www.medicineindia.org/medicine-brand-details/7907/servace,Bal Pharma-Servetus,//www.medicineindia.org/medicine-manufacturing-company/689/bal-pharma-servetus,12.50
SIBUSLIM,//www.medicineindia.org/medicine-brand-details/18599/sibuslim,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,0.00
SPECTRA,//www.medicineindia.org/medicine-brand-details/9466/spectra,Solus,//www.medicineindia.org/medicine-manufacturing-company/522/solus,28.00
STILNITE,//www.medicineindia.org/medicine-brand-details/9159/stilnite,Zydus Neurosciences,//www.medicineindia.org/medicine-manufacturing-company/523/zydus-neurosciences,60.00
SVT,//www.medicineindia.org/medicine-brand-details/9042/svt,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,60.00
SERVACE,//www.medicineindia.org/medicine-brand-details/7907/servace,Bal Pharma-Servetus,//www.medicineindia.org/medicine-manufacturing-company/689/bal-pharma-servetus,75.00
SOTRET,//www.medicineindia.org/medicine-brand-details/18415/sotret,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,150.00
SIBUTRIM,//www.medicineindia.org/medicine-brand-details/17150/sibutrim,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,150.00
SLENFIG,//www.medicineindia.org/medicine-brand-details/17151/slenfig,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,151.00
SIBUTREX,//www.medicineindia.org/medicine-brand-details/17149/sibutrex,Arian (SUN),//www.medicineindia.org/medicine-manufacturing-company/739/arian-sun,172.00
SIONARA,//www.medicineindia.org/medicine-brand-details/2084/sionara,Alembic Ltd.,//www.medicineindia.org/medicine-manufacturing-company/52/alembic-ltd,40.00
SPASMOPRIV,//www.medicineindia.org/medicine-brand-details/13380/spasmopriv,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,60.00
SUGEST,//www.medicineindia.org/medicine-brand-details/15389/sugest,Uni-Sankyo Limited,//www.medicineindia.org/medicine-manufacturing-company/330/uni-sankyo-limited,112.00
SYNOCEF,//www.medicineindia.org/medicine-brand-details/4526/synocef,East India Pharmaceuticals Works Ltd.,//www.medicineindia.org/medicine-manufacturing-company/103/east-india-pharmaceuticals-works-ltd,149.25
SYSCAN,//www.medicineindia.org/medicine-brand-details/6613/syscan,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,83.55
SUPRAX,//www.medicineindia.org/medicine-brand-details/4524/suprax,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,120.00
SPORANOX,//www.medicineindia.org/medicine-brand-details/6629/sporanox,Johnson & Johnson,//www.medicineindia.org/medicine-manufacturing-company/32/johnson-johnson,230.00
SANDIMMUN NEORAL,//www.medicineindia.org/medicine-brand-details/11450/sandimmun-neoral,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,6010.00
SIVYLAR,//www.medicineindia.org/medicine-brand-details/14336/sivylar,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,53.70
SILIMAR,//www.medicineindia.org/medicine-brand-details/14331/silimar,Zydus,//www.medicineindia.org/medicine-manufacturing-company/462/zydus,61.20
SPLANZ,//www.medicineindia.org/medicine-brand-details/12472/splanz,Solares (A division of Sun),//www.medicineindia.org/medicine-manufacturing-company/359/solares-a-division-of-sun,28.80
STOKLAN,//www.medicineindia.org/medicine-brand-details/12473/stoklan,CHEMO BIOLOGICAL,//www.medicineindia.org/medicine-manufacturing-company/86/chemo-biological,35.00
SYSCAN,//www.medicineindia.org/medicine-brand-details/6613/syscan,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,32.00
STARVAL,//www.medicineindia.org/medicine-brand-details/8109/starval,Ranbaxy Global Consumer Healthcare,//www.medicineindia.org/medicine-manufacturing-company/21/ranbaxy-global-consumer-healthcare,130.00
SERVACE,//www.medicineindia.org/medicine-brand-details/7907/servace,Bal Pharma-Servetus,//www.medicineindia.org/medicine-manufacturing-company/689/bal-pharma-servetus,25.00
SCLERACE,//www.medicineindia.org/medicine-brand-details/7906/sclerace,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,35.00
SKYZOLE-20,//www.medicineindia.org/medicine-brand-details/12620/skyzole-20,Skymax Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/385/skymax-laboratories-pvt-ltd,28.00
SIOZOLE,//www.medicineindia.org/medicine-brand-details/12619/siozole,Albert David Limited,//www.medicineindia.org/medicine-manufacturing-company/37/albert-david-limited,44.19
SVT,//www.medicineindia.org/medicine-brand-details/9042/svt,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,105.00
SOTRET,//www.medicineindia.org/medicine-brand-details/18415/sotret,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,250.00
SIONARA,//www.medicineindia.org/medicine-brand-details/2084/sionara,Alembic Ltd.,//www.medicineindia.org/medicine-manufacturing-company/52/alembic-ltd,70.00
SUFAX-200,//www.medicineindia.org/medicine-brand-details/4523/sufax-200,ARBRO PHARMA,//www.medicineindia.org/medicine-manufacturing-company/344/arbro-pharma,122.00
SOFIA,//www.medicineindia.org/medicine-brand-details/15388/sofia,IND CHEMIE,//www.medicineindia.org/medicine-manufacturing-company/475/ind-chemie,193.00
SECTRAL,//www.medicineindia.org/medicine-brand-details/19030/sectral,Aventis Pharma,//www.medicineindia.org/medicine-manufacturing-company/10/aventis-pharma,0.00
SALBAIR,//www.medicineindia.org/medicine-brand-details/328/salbair,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,16.50
SECEF,//www.medicineindia.org/medicine-brand-details/4519/secef,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,66.00
SYNOCEF,//www.medicineindia.org/medicine-brand-details/4526/synocef,East India Pharmaceuticals Works Ltd.,//www.medicineindia.org/medicine-manufacturing-company/103/east-india-pharmaceuticals-works-ltd,117.75
SYSCAN,//www.medicineindia.org/medicine-brand-details/6613/syscan,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,155.70
SUPRAX,//www.medicineindia.org/medicine-brand-details/4524/suprax,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,200.00
SPECTRA,//www.medicineindia.org/medicine-brand-details/9466/spectra,Solus,//www.medicineindia.org/medicine-manufacturing-company/522/solus,46.00
SANDIMMUN NEORAL,//www.medicineindia.org/medicine-brand-details/11450/sandimmun-neoral,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,1502.00
STARPHENICOL,//www.medicineindia.org/medicine-brand-details/6034/starphenicol,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,22.00
SINMOX,//www.medicineindia.org/medicine-brand-details/3305/sinmox,Aglowmed Limited,//www.medicineindia.org/medicine-manufacturing-company/247/aglowmed-limited,25.25
SPICMOX,//www.medicineindia.org/medicine-brand-details/3307/spicmox,Mitocon Biotec Pharmaceuticals Division,//www.medicineindia.org/medicine-manufacturing-company/250/mitocon-biotec-pharmaceuticals-division,28.00
SERMOX,//www.medicineindia.org/medicine-brand-details/3302/sermox,Serve Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/447/serve-pharmaceuticals,32.00
SYNTHOCILIN,//www.medicineindia.org/medicine-brand-details/3126/synthocilin,PCI Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/398/pci-pharmaceuticals,34.74
SIOMOX,//www.medicineindia.org/medicine-brand-details/3306/siomox,Albert David Limited,//www.medicineindia.org/medicine-manufacturing-company/37/albert-david-limited,35.23
SILIMOX,//www.medicineindia.org/medicine-brand-details/3304/silimox,SILICON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/279/silicon-pharma,36.00
SWIMOX,//www.medicineindia.org/medicine-brand-details/3310/swimox,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,36.00
SALOFALK `GR`,//www.medicineindia.org/medicine-brand-details/13362/salofalk-gr,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,44.20
SPOROLIN,//www.medicineindia.org/medicine-brand-details/3700/sporolin,FRANKLIN LAB,//www.medicineindia.org/medicine-manufacturing-company/367/franklin-lab,60.00
SPLINC,//www.medicineindia.org/medicine-brand-details/6068/splinc,SPIRE PHARMA,//www.medicineindia.org/medicine-manufacturing-company/282/spire-pharma,60.00
SEPEXIN,//www.medicineindia.org/medicine-brand-details/3691/sepexin,Lyka Hetro Labs. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/84/lyka-hetro-labs-ltd,66.20
SPORIDEX,//www.medicineindia.org/medicine-brand-details/3697/sporidex,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,70.00
