medicine,description_url,company,company_url,price
DECA-DURABOLIN,//www.medicineindia.org/medicine-brand-details/15454/deca-durabolin,Infar (India) Limited,//www.medicineindia.org/medicine-manufacturing-company/3/infar-india-limited,226.00
DURON,//www.medicineindia.org/medicine-brand-details/398/duron,Samarth Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/57/samarth-pharma-pvt-ltd,170.00
DROPEROL,//www.medicineindia.org/medicine-brand-details/9867/droperol,Troikaa Parenterals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/104/troikaa-parenterals-ltd,75.00
DROVET,//www.medicineindia.org/medicine-brand-details/3041/drovet,Taurus Laboratories Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/121/taurus-laboratories-pvt-ltd,5.90
DROTIN,//www.medicineindia.org/medicine-brand-details/3039/drotin,Walter Bushnell,//www.medicineindia.org/medicine-manufacturing-company/224/walter-bushnell,10.68
DOPAPLUS,//www.medicineindia.org/medicine-brand-details/430/dopaplus,VHB Life Sciences,//www.medicineindia.org/medicine-manufacturing-company/12/vhb-life-sciences,680.00
DOPACEF,//www.medicineindia.org/medicine-brand-details/426/dopacef,Chandra Bhagat Pharma Pvt Ltd,//www.medicineindia.org/medicine-manufacturing-company/90/chandra-bhagat-pharma-pvt-ltd,875.00
DOPASOL,//www.medicineindia.org/medicine-brand-details/432/dopasol,SGPharma Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/109/sgpharma-pvt-ltd,175.00
DOPAMINE,//www.medicineindia.org/medicine-brand-details/427/dopamine,TTK Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/125/ttk-healthcare-ltd,127.80
DOPACARD,//www.medicineindia.org/medicine-brand-details/425/dopacard,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,26.00
DECOZOOM,//www.medicineindia.org/medicine-brand-details/15461/decozoom,Syntro Healthcare,//www.medicineindia.org/medicine-manufacturing-company/460/syntro-healthcare,0.00
DECA-EVABOLIN,//www.medicineindia.org/medicine-brand-details/15455/deca-evabolin,Concept Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/310/concept-pharmaceuticals-ltd,38.28
DECA-DURABOLIN,//www.medicineindia.org/medicine-brand-details/15454/deca-durabolin,Infar (India) Limited,//www.medicineindia.org/medicine-manufacturing-company/3/infar-india-limited,85.00
DOLORAL,//www.medicineindia.org/medicine-brand-details/1603/doloral,Biomiicron Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/56/biomiicron-pharmaceuticals,10.00
DYKLOJECT,//www.medicineindia.org/medicine-brand-details/1505/dykloject,Gland Pharma Ltd.,//www.medicineindia.org/medicine-manufacturing-company/129/gland-pharma-ltd,4.38
DICOLIV,//www.medicineindia.org/medicine-brand-details/18562/dicoliv,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,5.00
DOBIER,//www.medicineindia.org/medicine-brand-details/437/dobier,Chandra Bhagat Pharma Pvt Ltd,//www.medicineindia.org/medicine-manufacturing-company/90/chandra-bhagat-pharma-pvt-ltd,2850.00
DOBUSTAT,//www.medicineindia.org/medicine-brand-details/446/dobustat,Samarth Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/57/samarth-pharma-pvt-ltd,480.00
DOBUGEN-PF,//www.medicineindia.org/medicine-brand-details/441/dobugen-pf,SGPharma Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/109/sgpharma-pvt-ltd,1250.00
DACLIN,//www.medicineindia.org/medicine-brand-details/6052/daclin,SGPharma Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/109/sgpharma-pvt-ltd,90.00
DOVERIN,//www.medicineindia.org/medicine-brand-details/3033/doverin,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,5.00
DOPAMINE INJ,//www.medicineindia.org/medicine-brand-details/429/dopamine-inj,Troikaa Parenterals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/104/troikaa-parenterals-ltd,22.00
DOPINGA,//www.medicineindia.org/medicine-brand-details/433/dopinga,Inga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/91/inga-pharmaceuticals-pvt-ltd,125.00
DINE,//www.medicineindia.org/medicine-brand-details/10287/dine,ORCHID (Mano Pharmaceuticals Pvt. Ltd),//www.medicineindia.org/medicine-manufacturing-company/395/orchid-mano-pharmaceuticals-pvt-ltd,20.00
DECOZOOM,//www.medicineindia.org/medicine-brand-details/15461/decozoom,Syntro Healthcare,//www.medicineindia.org/medicine-manufacturing-company/460/syntro-healthcare,0.00
DICLOSYN INJ,//www.medicineindia.org/medicine-brand-details/1485/diclosyn-inj,Kentreck Labs Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/76/kentreck-labs-pvt-ltd,3.95
DECA-DURABOLIN,//www.medicineindia.org/medicine-brand-details/15454/deca-durabolin,Infar (India) Limited,//www.medicineindia.org/medicine-manufacturing-company/3/infar-india-limited,140.00
DILANTIN,//www.medicineindia.org/medicine-brand-details/8364/dilantin,Parke - Davis (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/144/parke-davis-india-ltd,8.40
DOBUCIN,//www.medicineindia.org/medicine-brand-details/440/dobucin,Troikaa Parenterals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/104/troikaa-parenterals-ltd,320.00
DOMADOL,//www.medicineindia.org/medicine-brand-details/1298/domadol,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,66.00
DOMADOL,//www.medicineindia.org/medicine-brand-details/1298/domadol,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,122.50
DUBATRAN,//www.medicineindia.org/medicine-brand-details/8522/dubatran,Alembic Ltd.,//www.medicineindia.org/medicine-manufacturing-company/52/alembic-ltd,36.00
DACLIN,//www.medicineindia.org/medicine-brand-details/6052/daclin,SGPharma Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/109/sgpharma-pvt-ltd,165.00
DERIVA,//www.medicineindia.org/medicine-brand-details/16592/deriva,Gracewell (A Division of Glenmark Pharmaceuticals Ltd.),//www.medicineindia.org/medicine-manufacturing-company/167/gracewell-a-division-of-glenmark-pharmaceuticals-ltd,86.50
DEWGARD MOISTURISING BAR,//www.medicineindia.org/medicine-brand-details/22644/dewgard-moisturising-bar,Surya Pharmaceuticals Ltd-Auskin,//www.medicineindia.org/medicine-manufacturing-company/885/surya-pharmaceuticals-ltd-auskin,0.00
DEWGARD ACNE CLEANSING BAR,//www.medicineindia.org/medicine-brand-details/22645/dewgard-acne-cleansing-bar,Surya Pharmaceuticals Ltd-Auskin,//www.medicineindia.org/medicine-manufacturing-company/885/surya-pharmaceuticals-ltd-auskin,0.00
DOXYSAIN,//www.medicineindia.org/medicine-brand-details/5917/doxysain,SAIN MEDICAMENTS,//www.medicineindia.org/medicine-manufacturing-company/519/sain-medicaments,9.00
DELINE-100,//www.medicineindia.org/medicine-brand-details/5893/deline-100,ALDE MEDI IMPEX,//www.medicineindia.org/medicine-manufacturing-company/364/alde-medi-impex,16.00
DOXYNAC,//www.medicineindia.org/medicine-brand-details/5914/doxynac,NAC INTERNATIONAL,//www.medicineindia.org/medicine-manufacturing-company/189/nac-international,26.00
DOXYATE,//www.medicineindia.org/medicine-brand-details/5906/doxyate,ATOZ PHARMA,//www.medicineindia.org/medicine-manufacturing-company/377/atoz-pharma,29.00
DISDOX,//www.medicineindia.org/medicine-brand-details/5895/disdox,CHEMO BIOLOGICAL,//www.medicineindia.org/medicine-manufacturing-company/86/chemo-biological,32.00
DOXYZEN,//www.medicineindia.org/medicine-brand-details/5921/doxyzen,ZEN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/555/zen-pharma,40.00
DEPEXTINE,//www.medicineindia.org/medicine-brand-details/9555/depextine,PARAS LAB,//www.medicineindia.org/medicine-manufacturing-company/191/paras-lab,19.00
DALTIN,//www.medicineindia.org/medicine-brand-details/9552/daltin,DALLAS PHARMA,//www.medicineindia.org/medicine-manufacturing-company/400/dallas-pharma,25.00
DEMO (MEDOZ),//www.medicineindia.org/medicine-brand-details/12512/demo-medoz,MEDOZ PHARMA,//www.medicineindia.org/medicine-manufacturing-company/198/medoz-pharma,36.00
DOLOSWIFT DT,//www.medicineindia.org/medicine-brand-details/2024/doloswift-dt,IND SWIFT LIMITED,//www.medicineindia.org/medicine-manufacturing-company/374/ind-swift-limited,64.00
DECOL,//www.medicineindia.org/medicine-brand-details/6023/decol,ALDE MEDI IMPEX,//www.medicineindia.org/medicine-manufacturing-company/364/alde-medi-impex,33.00
DEXIN,//www.medicineindia.org/medicine-brand-details/3667/dexin,DAGON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/239/dagon-pharma,60.00
DOMPERI-OD,//www.medicineindia.org/medicine-brand-details/2474/domperi-od,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,40.00
DENEX-450,//www.medicineindia.org/medicine-brand-details/6125/denex-450,ALDE MEDI IMPEX,//www.medicineindia.org/medicine-manufacturing-company/364/alde-medi-impex,47.00
DECOL,//www.medicineindia.org/medicine-brand-details/6023/decol,ALDE MEDI IMPEX,//www.medicineindia.org/medicine-manufacturing-company/364/alde-medi-impex,54.00
DROXYCEPH,//www.medicineindia.org/medicine-brand-details/3801/droxyceph,ORCHID,//www.medicineindia.org/medicine-manufacturing-company/347/orchid,67.72
DOBUHEAL,//www.medicineindia.org/medicine-brand-details/9094/dobuheal,HEALTH CARE FORMULATIONS,//www.medicineindia.org/medicine-manufacturing-company/217/health-care-formulations,80.00
DOBAID,//www.medicineindia.org/medicine-brand-details/9086/dobaid,PHARMA DRUGS & CHEMICALS,//www.medicineindia.org/medicine-manufacturing-company/521/pharma-drugs-chemicals,95.00
DOBICAL,//www.medicineindia.org/medicine-brand-details/9090/dobical,ESPIRA LIFE SCIENCES,//www.medicineindia.org/medicine-manufacturing-company/705/espira-life-sciences,100.00
DEXIN,//www.medicineindia.org/medicine-brand-details/3667/dexin,DAGON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/239/dagon-pharma,112.00
DIGESTAL,//www.medicineindia.org/medicine-brand-details/20800/digestal,Nouveau Medicament,//www.medicineindia.org/medicine-manufacturing-company/960/nouveau-medicament,0.00
DOXETAR,//www.medicineindia.org/medicine-brand-details/9462/doxetar,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,15.00
DOXETAR,//www.medicineindia.org/medicine-brand-details/9462/doxetar,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,28.00
DERMAMOIST SOAP,//www.medicineindia.org/medicine-brand-details/16017/dermamoist-soap,Psychotropics India Limited (PIL),//www.medicineindia.org/medicine-manufacturing-company/297/psychotropics-india-limited-pil,35.00
DERINIDE,//www.medicineindia.org/medicine-brand-details/11003/derinide,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,198.17
DERINIDE,//www.medicineindia.org/medicine-brand-details/11003/derinide,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,272.09
DOXYPAL.,//www.medicineindia.org/medicine-brand-details/20883/doxypal,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,0.00
DURASTAT-ASP,//www.medicineindia.org/medicine-brand-details/20918/durastat-asp,Shreya Life Sciences Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/352/shreya-life-sciences-pvt-ltd,0.00
DYNURO-D,//www.medicineindia.org/medicine-brand-details/20929/dynuro-d,Cachet Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/452/cachet-pharmaceuticals-ltd,0.00
DOXYTOP,//www.medicineindia.org/medicine-brand-details/5918/doxytop,Overseas Health Care Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/368/overseas-health-care-pvt-ltd,6.34
DEFERON.,//www.medicineindia.org/medicine-brand-details/17960/deferon,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,10.00
DEXOVON,//www.medicineindia.org/medicine-brand-details/1363/dexovon,U.S.V Ltd.,//www.medicineindia.org/medicine-manufacturing-company/346/usv-ltd,10.62
DELIREK,//www.medicineindia.org/medicine-brand-details/17754/delirek,Plethico Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/227/plethico-pharmaceuticals,12.41
DOMNEX-O,//www.medicineindia.org/medicine-brand-details/12655/domnex-o,NEXUS (INDIA),//www.medicineindia.org/medicine-manufacturing-company/543/nexus-india,14.00
DUMASULES-Z,//www.medicineindia.org/medicine-brand-details/17933/dumasules-z,Medibios Labs,//www.medicineindia.org/medicine-manufacturing-company/647/medibios-labs,14.52
DOLOPAX-D,//www.medicineindia.org/medicine-brand-details/1826/dolopax-d,Acron Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/75/acron-pharmaceuticals,16.00
DUOCLOX,//www.medicineindia.org/medicine-brand-details/3164/duoclox,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,16.41
DIARLOP PLUS CAP,//www.medicineindia.org/medicine-brand-details/14217/diarlop-plus-cap,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,22.15
DYNACLOX,//www.medicineindia.org/medicine-brand-details/3418/dynaclox,Bal Pharma,//www.medicineindia.org/medicine-manufacturing-company/209/bal-pharma,23.77
DYNAPAR-LD,//www.medicineindia.org/medicine-brand-details/20927/dynapar-ld,Troikaa Parenterals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/104/troikaa-parenterals-ltd,24.00
DUFEX,//www.medicineindia.org/medicine-brand-details/20957/dufex,CFL Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/157/cfl-pharmaceuticals-limited,27.00
DILVAS-AM,//www.medicineindia.org/medicine-brand-details/7824/dilvas-am,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,35.00
DIPEP,//www.medicineindia.org/medicine-brand-details/14274/dipep,Serum Institute of India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/2/serum-institute-of-india-ltd,35.00
DOMIPREN,//www.medicineindia.org/medicine-brand-details/12652/domipren,Blue Cross Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/67/blue-cross-laboratories-ltd,35.00
DEAXIDANT,//www.medicineindia.org/medicine-brand-details/18260/deaxidant,Radicura Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/384/radicura-pharmaceuticals-pvt-ltd,35.00
DEPLATT-CV,//www.medicineindia.org/medicine-brand-details/20961/deplatt-cv,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,36.83
DIGESTOMEN-P,//www.medicineindia.org/medicine-brand-details/14241/digestomen-p,Menarini Raunaq Pharma Limited,//www.medicineindia.org/medicine-manufacturing-company/472/menarini-raunaq-pharma-limited,39.00
DENSICAL ALPHA 250,//www.medicineindia.org/medicine-brand-details/11969/densical-alpha-250,CFL Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/157/cfl-pharmaceuticals-limited,40.00
DUALPEN,//www.medicineindia.org/medicine-brand-details/3163/dualpen,Acron Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/75/acron-pharmaceuticals,41.95
DUALCIN,//www.medicineindia.org/medicine-brand-details/3162/dualcin,Eden Healthcare,//www.medicineindia.org/medicine-manufacturing-company/262/eden-healthcare,43.00
DEGURGE DSR,//www.medicineindia.org/medicine-brand-details/13132/degurge-dsr,Tablets (India) Limited,//www.medicineindia.org/medicine-manufacturing-company/40/tablets-india-limited,43.00
DROXFLORA CAP.,//www.medicineindia.org/medicine-brand-details/3877/droxflora-cap,KonTest Chemicals Limited,//www.medicineindia.org/medicine-manufacturing-company/64/kontest-chemicals-limited,43.20
DUOCLOX,//www.medicineindia.org/medicine-brand-details/3164/duoclox,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,43.84
DOMIZOL,//www.medicineindia.org/medicine-brand-details/12654/domizol,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,44.80
DIPENT-D,//www.medicineindia.org/medicine-brand-details/13031/dipent-d,Divus Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/476/divus-laboratories-limited,45.00
DOMOCID,//www.medicineindia.org/medicine-brand-details/12656/domocid,Speciality Meditech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/433/speciality-meditech-pvt-ltd,45.00
DOMZ,//www.medicineindia.org/medicine-brand-details/12660/domz,WINTECH PHARMA,//www.medicineindia.org/medicine-manufacturing-company/270/wintech-pharma,45.00
DRAB,//www.medicineindia.org/medicine-brand-details/1820/drab,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,45.00
DOMPERON-O,//www.medicineindia.org/medicine-brand-details/12657/domperon-o,IRM Pharma,//www.medicineindia.org/medicine-manufacturing-company/369/irm-pharma,45.05
DOXY-1 LDR FORTE,//www.medicineindia.org/medicine-brand-details/20882/doxy-1-ldr-forte,USV-Main,//www.medicineindia.org/medicine-manufacturing-company/876/usv-main,46.78
DOMIV-O,//www.medicineindia.org/medicine-brand-details/12653/domiv-o,BIOCIN HEALTHCARE,//www.medicineindia.org/medicine-manufacturing-company/379/biocin-healthcare,47.00
DUSIL CAPS,//www.medicineindia.org/medicine-brand-details/3507/dusil-caps,PIFER PHARMA,//www.medicineindia.org/medicine-manufacturing-company/391/pifer-pharma,50.00
DOMEZOL,//www.medicineindia.org/medicine-brand-details/12651/domezol,Moraceae Lab Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/173/moraceae-lab-pvt-ltd,52.00
DREGO D,//www.medicineindia.org/medicine-brand-details/20885/drego-d,USV-Main,//www.medicineindia.org/medicine-manufacturing-company/876/usv-main,52.00
DIOCID-D,//www.medicineindia.org/medicine-brand-details/12649/diocid-d,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,55.00
DOMSTAL-O,//www.medicineindia.org/medicine-brand-details/12658/domstal-o,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,56.00
DOMIZOL DS,//www.medicineindia.org/medicine-brand-details/20856/domizol-ds,Macleods Pharmaceuticals-Gencare,//www.medicineindia.org/medicine-manufacturing-company/814/macleods-pharmaceuticals-gencare,59.70
DOMRAB,//www.medicineindia.org/medicine-brand-details/20858/domrab,Medley Pharmaceuticals Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/108/medley-pharmaceuticals-pvt-ltd,60.00
DIABEVIT,//www.medicineindia.org/medicine-brand-details/18223/diabevit,Psychotropics India Limited (PIL),//www.medicineindia.org/medicine-manufacturing-company/297/psychotropics-india-limited-pil,63.75
DOMOCID-PX,//www.medicineindia.org/medicine-brand-details/13032/domocid-px,Speciality Meditech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/433/speciality-meditech-pvt-ltd,66.00
DIANURON,//www.medicineindia.org/medicine-brand-details/17774/dianuron,Indo French Laboratries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/684/indo-french-laboratries-ltd,68.00
DAROLAC CAP,//www.medicineindia.org/medicine-brand-details/20715/darolac-cap,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,68.36
DUCIDAL PLUS,//www.medicineindia.org/medicine-brand-details/20895/ducidal-plus,OBSURGE BIOTECH,//www.medicineindia.org/medicine-manufacturing-company/455/obsurge-biotech,69.50
DOMSTAL-RD,//www.medicineindia.org/medicine-brand-details/12659/domstal-rd,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,70.65
DUOCAD,//www.medicineindia.org/medicine-brand-details/8969/duocad,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,85.00
DIAVIT,//www.medicineindia.org/medicine-brand-details/18177/diavit,Franco Indian Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/170/franco-indian-pharmaceuticals-ltd,85.27
DIAVIT PLUS,//www.medicineindia.org/medicine-brand-details/20786/diavit-plus,Franco Indian Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/170/franco-indian-pharmaceuticals-ltd,87.39
DENSICAL ALPHA,//www.medicineindia.org/medicine-brand-details/11968/densical-alpha,CFL Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/157/cfl-pharmaceuticals-limited,90.00
DUTALFA,//www.medicineindia.org/medicine-brand-details/20921/dutalfa,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,185.00
DAROLAC IBS,//www.medicineindia.org/medicine-brand-details/20716/darolac-ibs,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,277.18
DIABETONE PN,//www.medicineindia.org/medicine-brand-details/20770/diabetone-pn,MEYER ORGANICS,//www.medicineindia.org/medicine-manufacturing-company/200/meyer-organics,0.00
DOMSTAL-O,//www.medicineindia.org/medicine-brand-details/12658/domstal-o,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,0.00
DOMSTAL-RD,//www.medicineindia.org/medicine-brand-details/12659/domstal-rd,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,0.00
DSN,//www.medicineindia.org/medicine-brand-details/20891/dsn,Shreya Life Sciences Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/352/shreya-life-sciences-pvt-ltd,0.00
DIATAAL,//www.medicineindia.org/medicine-brand-details/20785/diataal,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,63.00
DICLOSPAS,//www.medicineindia.org/medicine-brand-details/3015/diclospas,BIOCARE REMEDIES,//www.medicineindia.org/medicine-manufacturing-company/321/biocare-remedies,24.00
DEXORANGE.,//www.medicineindia.org/medicine-brand-details/17903/dexorange,Franco Indian Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/170/franco-indian-pharmaceuticals-ltd,54.00
DERANTOX,//www.medicineindia.org/medicine-brand-details/20748/derantox,Curatio Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/880/curatio-pharmaceuticals,210.00
DYNAPRES,//www.medicineindia.org/medicine-brand-details/14463/dynapres,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,0.00
DYNAPRES,//www.medicineindia.org/medicine-brand-details/14463/dynapres,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,63.00
DYNAPRES,//www.medicineindia.org/medicine-brand-details/14463/dynapres,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,0.00
DURIZE,//www.medicineindia.org/medicine-brand-details/14482/durize,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,128.00
DUTAS,//www.medicineindia.org/medicine-brand-details/14484/dutas,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,144.00
DAORYL,//www.medicineindia.org/medicine-brand-details/14692/daoryl,J.B Chemicals & Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/124/jb-chemicals-pharmaceuticals-limited,17.50
DEPICOR,//www.medicineindia.org/medicine-brand-details/411/depicor,E.Merck (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/119/emerck-india-ltd,10.33
DORMIN,//www.medicineindia.org/medicine-brand-details/9114/dormin,Synapse (A Div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/396/synapse-a-div-of-microlabs,13.80
DOXIN,//www.medicineindia.org/medicine-brand-details/9463/doxin,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,15.00
DOMFIZ,//www.medicineindia.org/medicine-brand-details/2467/domfiz,RADICO REMEDIES,//www.medicineindia.org/medicine-manufacturing-company/388/radico-remedies,45.00
DEPIN,//www.medicineindia.org/medicine-brand-details/412/depin,Zydus Medica,//www.medicineindia.org/medicine-manufacturing-company/120/zydus-medica,94.00
