medicine,description_url,company,company_url,price
ZIFOL-12,//www.medicineindia.org/medicine-brand-details/17949/zifol-12,Eros Pharma Ltd. (A div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/97/eros-pharma-ltd-a-div-of-microlabs,21.50
ZIRAM-AM,//www.medicineindia.org/medicine-brand-details/7938/ziram-am,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,22.00
ZECLOX-L,//www.medicineindia.org/medicine-brand-details/3545/zeclox-l,Menarini Raunaq Pharma Limited,//www.medicineindia.org/medicine-manufacturing-company/472/menarini-raunaq-pharma-limited,24.23
Z & B,//www.medicineindia.org/medicine-brand-details/18152/z-b,Micro Nova Pharmaceuticals Ltd,//www.medicineindia.org/medicine-manufacturing-company/303/micro-nova-pharmaceuticals-ltd,25.00
ZOMEP-D,//www.medicineindia.org/medicine-brand-details/12738/zomep-d,ZOTA HEALTHCARE,//www.medicineindia.org/medicine-manufacturing-company/208/zota-healthcare,29.90
ZACE D3,//www.medicineindia.org/medicine-brand-details/17724/zace-d3,Mimec Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/313/mimec-pharma-pvt-ltd,30.00
ZIDON-O,//www.medicineindia.org/medicine-brand-details/12736/zidon-o,Kamron Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/295/kamron-laboratories-limited,39.90
ZINFE-SR,//www.medicineindia.org/medicine-brand-details/18015/zinfe-sr,Karnataka Antibiotics & Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/228/karnataka-antibiotics-pharmaceuticals-ltd,40.95
ZOSEC-PRO,//www.medicineindia.org/medicine-brand-details/12740/zosec-pro,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,44.00
ZIFERRIN,//www.medicineindia.org/medicine-brand-details/17839/ziferrin,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,44.54
ZIFOL,//www.medicineindia.org/medicine-brand-details/17832/zifol,Eros Pharma Ltd. (A div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/97/eros-pharma-ltd-a-div-of-microlabs,45.00
ZAXIAL PLUS,//www.medicineindia.org/medicine-brand-details/11978/zaxial-plus,RPG Life Sciences Ltd.,//www.medicineindia.org/medicine-manufacturing-company/102/rpg-life-sciences-ltd,45.00
ZOOM-D,//www.medicineindia.org/medicine-brand-details/12739/zoom-d,ACTIVE H.CARE,//www.medicineindia.org/medicine-manufacturing-company/178/active-hcare,45.00
ZES-30,//www.medicineindia.org/medicine-brand-details/12478/zes-30,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,45.00
ZECLOX,//www.medicineindia.org/medicine-brand-details/3544/zeclox,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,48.00
ZOMITAC-DSR,//www.medicineindia.org/medicine-brand-details/13177/zomitac-dsr,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,55.00
ZONISEP,//www.medicineindia.org/medicine-brand-details/10269/zonisep,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,82.00
ZINCOA TAB,//www.medicineindia.org/medicine-brand-details/17729/zincoa-tab,Ochoa Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/405/ochoa-laboratories-p-ltd,12.44
ZENGLOBIN.,//www.medicineindia.org/medicine-brand-details/17954/zenglobin,Jenburkt Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/361/jenburkt-pharmaceuticals-ltd,25.89
ZEENATAL,//www.medicineindia.org/medicine-brand-details/17885/zeenatal,Pharmed Limited,//www.medicineindia.org/medicine-manufacturing-company/197/pharmed-limited,57.50
ZECID DM,//www.medicineindia.org/medicine-brand-details/12735/zecid-dm,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,65.00
ZENBEX-T,//www.medicineindia.org/medicine-brand-details/18144/zenbex-t,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,25.95
ZICOMPLEX,//www.medicineindia.org/medicine-brand-details/18145/zicomplex,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,26.33
ZEVIT.,//www.medicineindia.org/medicine-brand-details/18151/zevit,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,33.99
ZESTAZ,//www.medicineindia.org/medicine-brand-details/18021/zestaz,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,44.85
ZESTCAL,//www.medicineindia.org/medicine-brand-details/12190/zestcal,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,90.00
ZAXIAL,//www.medicineindia.org/medicine-brand-details/11939/zaxial,RPG Life Sciences Ltd.,//www.medicineindia.org/medicine-manufacturing-company/102/rpg-life-sciences-ltd,45.00
ZIRAM,//www.medicineindia.org/medicine-brand-details/7912/ziram,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,14.00
ZAVEDOS,//www.medicineindia.org/medicine-brand-details/16909/zavedos,Pharmacia India (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/35/pharmacia-india-p-ltd,2883.46
ZOSEC,//www.medicineindia.org/medicine-brand-details/12637/zosec,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,20.00
ZOLCER,//www.medicineindia.org/medicine-brand-details/12633/zolcer,AUROBINDO,//www.medicineindia.org/medicine-manufacturing-company/316/aurobindo,23.00
ZALPILO,//www.medicineindia.org/medicine-brand-details/9161/zalpilo,Syncro (A Div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/524/syncro-a-div-of-microlabs,58.00
ZANLOP,//www.medicineindia.org/medicine-brand-details/9149/zanlop,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,60.00
ZALEP,//www.medicineindia.org/medicine-brand-details/9160/zalep,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,60.00
ZAPLON,//www.medicineindia.org/medicine-brand-details/9162/zaplon,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,60.00
ZASO,//www.medicineindia.org/medicine-brand-details/9163/zaso,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,39.20
ZECOXIB,//www.medicineindia.org/medicine-brand-details/2085/zecoxib,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,20.00
ZYCEL,//www.medicineindia.org/medicine-brand-details/2086/zycel,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,52.00
ZIDOVIR,//www.medicineindia.org/medicine-brand-details/6926/zidovir,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,58.00
ZIDOMAX,//www.medicineindia.org/medicine-brand-details/6925/zidomax,Cytomed (Alkem Laboratories Ltd.),//www.medicineindia.org/medicine-manufacturing-company/667/cytomed-alkem-laboratories-ltd,60.00
ZONICARE,//www.medicineindia.org/medicine-brand-details/20612/zonicare,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,94.00
ZYSTRONE,//www.medicineindia.org/medicine-brand-details/15402/zystrone,ZOTA HEALTHCARE,//www.medicineindia.org/medicine-manufacturing-company/208/zota-healthcare,99.00
ZEDOTT,//www.medicineindia.org/medicine-brand-details/13611/zedott,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,104.90
ZENDOL,//www.medicineindia.org/medicine-brand-details/15528/zendol,Serum International Ltd.,//www.medicineindia.org/medicine-manufacturing-company/479/serum-international-ltd,157.50
ZEDOX,//www.medicineindia.org/medicine-brand-details/5953/zedox,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,91.00
ZIDOVIR,//www.medicineindia.org/medicine-brand-details/6926/zidovir,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,700.00
ZINCOLAK,//www.medicineindia.org/medicine-brand-details/18134/zincolak,Shalaks Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/65/shalaks-pharmaceuticals-pvt-ltd,9.50
ZAPACID,//www.medicineindia.org/medicine-brand-details/12476/zapacid,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,26.00
ZOLCAN,//www.medicineindia.org/medicine-brand-details/6621/zolcan,Talent Laboratories,//www.medicineindia.org/medicine-manufacturing-company/218/talent-laboratories,29.00
ZECON,//www.medicineindia.org/medicine-brand-details/6619/zecon,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,660.00
ZIRAM,//www.medicineindia.org/medicine-brand-details/7912/ziram,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,19.00
ZEEPAIN,//www.medicineindia.org/medicine-brand-details/2050/zeepain,Lark Laboratories India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/93/lark-laboratories-india-ltd,9.32
ZOMEP,//www.medicineindia.org/medicine-brand-details/12635/zomep,ZOTA HEALTHCARE,//www.medicineindia.org/medicine-manufacturing-company/208/zota-healthcare,19.90
ZIPSYDON,//www.medicineindia.org/medicine-brand-details/9998/zipsydon,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,32.00
ZOLSEC,//www.medicineindia.org/medicine-brand-details/12634/zolsec,Aarpik Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/636/aarpik-pharmaceuticals-pvt-ltd,33.00
ZOLCER,//www.medicineindia.org/medicine-brand-details/12633/zolcer,AUROBINDO,//www.medicineindia.org/medicine-manufacturing-company/316/aurobindo,34.00
ZOOM,//www.medicineindia.org/medicine-brand-details/12636/zoom,ACTIVE H.CARE,//www.medicineindia.org/medicine-manufacturing-company/178/active-hcare,35.00
ZAPCER,//www.medicineindia.org/medicine-brand-details/12631/zapcer,Elite Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/136/elite-pharma-pvt-ltd,38.00
ZOSEC,//www.medicineindia.org/medicine-brand-details/12637/zosec,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,39.00
ZECID,//www.medicineindia.org/medicine-brand-details/12632/zecid,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,40.00
ZIDON-RD,//www.medicineindia.org/medicine-brand-details/12737/zidon-rd,Kamron Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/295/kamron-laboratories-limited,49.00
ZECOXIB,//www.medicineindia.org/medicine-brand-details/2085/zecoxib,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,39.75
ZYCEL,//www.medicineindia.org/medicine-brand-details/2086/zycel,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,91.00
ZENDOL,//www.medicineindia.org/medicine-brand-details/15528/zendol,Serum International Ltd.,//www.medicineindia.org/medicine-manufacturing-company/479/serum-international-ltd,261.50
ZAVEDOS,//www.medicineindia.org/medicine-brand-details/16909/zavedos,Pharmacia India (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/35/pharmacia-india-p-ltd,6494.21
ZECLOR,//www.medicineindia.org/medicine-brand-details/6041/zeclor,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,30.00
ZOVAX-LB 250,//www.medicineindia.org/medicine-brand-details/3578/zovax-lb-250,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,34.00
ZYCILIN,//www.medicineindia.org/medicine-brand-details/18909/zycilin,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,90.00
ZYCIN,//www.medicineindia.org/medicine-brand-details/5787/zycin,IRM Pharma,//www.medicineindia.org/medicine-manufacturing-company/369/irm-pharma,63.10
ZAPACID,//www.medicineindia.org/medicine-brand-details/12476/zapacid,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,45.00
ZEFDINIR,//www.medicineindia.org/medicine-brand-details/4325/zefdinir,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,155.00
ZOLCER,//www.medicineindia.org/medicine-brand-details/12633/zolcer,AUROBINDO,//www.medicineindia.org/medicine-manufacturing-company/316/aurobindo,50.00
ZIPSYDON,//www.medicineindia.org/medicine-brand-details/9998/zipsydon,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,60.00
ZOSEC,//www.medicineindia.org/medicine-brand-details/12637/zosec,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,39.00
ZAVEDOS,//www.medicineindia.org/medicine-brand-details/16909/zavedos,Pharmacia India (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/35/pharmacia-india-p-ltd,1596.62
ZALPILO,//www.medicineindia.org/medicine-brand-details/9161/zalpilo,Syncro (A Div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/524/syncro-a-div-of-microlabs,30.00
ZIRAM,//www.medicineindia.org/medicine-brand-details/7912/ziram,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,34.00
ZALEP,//www.medicineindia.org/medicine-brand-details/9160/zalep,Protech Biosystems,//www.medicineindia.org/medicine-manufacturing-company/180/protech-biosystems,35.00
ZAPLON,//www.medicineindia.org/medicine-brand-details/9162/zaplon,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,35.00
ZANLOP,//www.medicineindia.org/medicine-brand-details/9149/zanlop,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,35.00
ZASO,//www.medicineindia.org/medicine-brand-details/9163/zaso,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,23.80
ZOLCAN,//www.medicineindia.org/medicine-brand-details/6621/zolcan,Talent Laboratories,//www.medicineindia.org/medicine-manufacturing-company/218/talent-laboratories,19.00
ZONICARE,//www.medicineindia.org/medicine-brand-details/20612/zonicare,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,57.00
ZENDOL,//www.medicineindia.org/medicine-brand-details/15528/zendol,Serum International Ltd.,//www.medicineindia.org/medicine-manufacturing-company/479/serum-international-ltd,80.50
ZECLOR,//www.medicineindia.org/medicine-brand-details/6041/zeclor,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,30.00
ZOVAX-LB 500,//www.medicineindia.org/medicine-brand-details/3579/zovax-lb-500,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,62.00
ZYCILIN,//www.medicineindia.org/medicine-brand-details/18909/zycilin,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,116.00
ZIPSYDON,//www.medicineindia.org/medicine-brand-details/9998/zipsydon,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,87.00
ZIPSYDON,//www.medicineindia.org/medicine-brand-details/9998/zipsydon,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,118.00
ZIPANT - D,//www.medicineindia.org/medicine-brand-details/13125/zipant-d,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,39.00
ZIMIG CREAM,//www.medicineindia.org/medicine-brand-details/6654/zimig-cream,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,62.75
ZAD-G,//www.medicineindia.org/medicine-brand-details/16138/zad-g,Gufic Limited,//www.medicineindia.org/medicine-manufacturing-company/158/gufic-limited,81.00
ZINCODERM-G,//www.medicineindia.org/medicine-brand-details/16178/zincoderm-g,Apex Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/206/apex-laboratories-pvt-ltd,10.31
ZOVATE-GN,//www.medicineindia.org/medicine-brand-details/16435/zovate-gn,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,14.61
ZAD-G,//www.medicineindia.org/medicine-brand-details/16138/zad-g,Gufic Limited,//www.medicineindia.org/medicine-manufacturing-company/158/gufic-limited,26.50
ZOLE-F CREAM,//www.medicineindia.org/medicine-brand-details/16317/zole-f-cream,Rexcel Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/165/rexcel-pharmaceuticals,34.00
ZINCODERM,//www.medicineindia.org/medicine-brand-details/16459/zincoderm,Apex Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/206/apex-laboratories-pvt-ltd,40.00
ZINCODERM-M,//www.medicineindia.org/medicine-brand-details/16410/zincoderm-m,Apex Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/206/apex-laboratories-pvt-ltd,41.50
ZINCODERM-GM,//www.medicineindia.org/medicine-brand-details/16409/zincoderm-gm,Apex Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/206/apex-laboratories-pvt-ltd,42.85
ZOVATE-M,//www.medicineindia.org/medicine-brand-details/16340/zovate-m,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,24.35
ZOVATE-S,//www.medicineindia.org/medicine-brand-details/16556/zovate-s,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,35.85
ZOVATE CREAM,//www.medicineindia.org/medicine-brand-details/16647/zovate-cream,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,20.40
ZOFLUT,//www.medicineindia.org/medicine-brand-details/16485/zoflut,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,57.00
ZOFLUT,//www.medicineindia.org/medicine-brand-details/16485/zoflut,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,32.25
ZODERM,//www.medicineindia.org/medicine-brand-details/16272/zoderm,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,52.01
ZOVIRAX,//www.medicineindia.org/medicine-brand-details/7016/zovirax,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,0.00
ZOVIRAX,//www.medicineindia.org/medicine-brand-details/7016/zovirax,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,0.00
ZIPOD-CV,//www.medicineindia.org/medicine-brand-details/18966/zipod-cv,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,69.90
ZIMNIC-CV,//www.medicineindia.org/medicine-brand-details/18948/zimnic-cv,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,57.00
ZEDOTT DT,//www.medicineindia.org/medicine-brand-details/13612/zedott-dt,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,40.00
ZITIS,//www.medicineindia.org/medicine-brand-details/5786/zitis,SCORTIS LABS,//www.medicineindia.org/medicine-manufacturing-company/575/scortis-labs,25.00
ZIMNIC,//www.medicineindia.org/medicine-brand-details/18946/zimnic,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,49.00
ZIPOD DT,//www.medicineindia.org/medicine-brand-details/18965/zipod-dt,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,86.75
ZEDOCEF,//www.medicineindia.org/medicine-brand-details/18396/zedocef,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,117.00
ZIMNIC,//www.medicineindia.org/medicine-brand-details/18946/zimnic,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,89.00
ZEDOTT DT,//www.medicineindia.org/medicine-brand-details/13612/zedott-dt,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,70.00
ZIMNIC,//www.medicineindia.org/medicine-brand-details/18946/zimnic,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,29.00
ZIPOD DT,//www.medicineindia.org/medicine-brand-details/18965/zipod-dt,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,42.75
ZEDOCEF,//www.medicineindia.org/medicine-brand-details/18396/zedocef,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,54.32
ZECLOR D,//www.medicineindia.org/medicine-brand-details/15709/zeclor-d,Zee Laboratories,//www.medicineindia.org/medicine-manufacturing-company/110/zee-laboratories,18.00
ZADRO,//www.medicineindia.org/medicine-brand-details/3869/zadro,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,14.00
ZIMNIC-CV,//www.medicineindia.org/medicine-brand-details/18948/zimnic-cv,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,59.90
ZIPOD-CV,//www.medicineindia.org/medicine-brand-details/18966/zipod-cv,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,62.50
ZIPRAX,//www.medicineindia.org/medicine-brand-details/4541/ziprax,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,62.06
ZIPOD,//www.medicineindia.org/medicine-brand-details/18964/zipod,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,98.00
ZOCEF,//www.medicineindia.org/medicine-brand-details/3995/zocef,Alkem Laboratries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/117/alkem-laboratries-ltd,120.00
ZOVAX,//www.medicineindia.org/medicine-brand-details/3323/zovax,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,14.00
ZYCIN,//www.medicineindia.org/medicine-brand-details/5787/zycin,IRM Pharma,//www.medicineindia.org/medicine-manufacturing-company/369/irm-pharma,25.00
ZOVAX,//www.medicineindia.org/medicine-brand-details/3323/zovax,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,24.50
ZIPRAX,//www.medicineindia.org/medicine-brand-details/4541/ziprax,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,37.45
ZIFI,//www.medicineindia.org/medicine-brand-details/4539/zifi,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,38.00
ZIPOD,//www.medicineindia.org/medicine-brand-details/18964/zipod,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,48.00
ZYLOAD,//www.medicineindia.org/medicine-brand-details/15440/zyload,Zydus Alidac,//www.medicineindia.org/medicine-manufacturing-company/25/zydus-alidac,271.95
ZYRTEC,//www.medicineindia.org/medicine-brand-details/11168/zyrtec,UCB India Private Ltd.,//www.medicineindia.org/medicine-manufacturing-company/686/ucb-india-private-ltd,0.00
ZOXAN-D,//www.medicineindia.org/medicine-brand-details/15726/zoxan-d,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,19.00
ZINCOREN,//www.medicineindia.org/medicine-brand-details/15545/zincoren,Warren Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/58/warren-pharmaceuticals-pvt-ltd,24.40
ZO-D,//www.medicineindia.org/medicine-brand-details/15725/zo-d,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,29.50
