medicine,description_url,company,company_url,price
ERYPSIN,//www.medicineindia.org/medicine-brand-details/5561/erypsin,AMERICAN REMEDIES,//www.medicineindia.org/medicine-manufacturing-company/644/american-remedies,44.00
ENDOCID-L,//www.medicineindia.org/medicine-brand-details/12409/endocid-l,ENDOCARD,//www.medicineindia.org/medicine-manufacturing-company/263/endocard,45.00
ELOZA-30,//www.medicineindia.org/medicine-brand-details/12408/eloza-30,RONAK LAB,//www.medicineindia.org/medicine-manufacturing-company/177/ronak-lab,45.00
EFFERVEN,//www.medicineindia.org/medicine-brand-details/6959/efferven,Crosland Research Laboratories,//www.medicineindia.org/medicine-manufacturing-company/371/crosland-research-laboratories,3000.00
ESGABA,//www.medicineindia.org/medicine-brand-details/21053/esgaba,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,0.00
ESOFAG-D,//www.medicineindia.org/medicine-brand-details/13003/esofag-d,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,0.00
EDMOX,//www.medicineindia.org/medicine-brand-details/3236/edmox,Eden Healthcare,//www.medicineindia.org/medicine-manufacturing-company/262/eden-healthcare,31.00
ENTOFOAM,//www.medicineindia.org/medicine-brand-details/13561/entofoam,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,407.40
ENTEROMYCETIN,//www.medicineindia.org/medicine-brand-details/6025/enteromycetin,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,30.00
EPRAZOLE-DM,//www.medicineindia.org/medicine-brand-details/12663/eprazole-dm,Elegant Drugs Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/631/elegant-drugs-pvt-ltd,0.00
EC-350,//www.medicineindia.org/medicine-brand-details/18175/ec-350,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,0.00
EMVIT PLUS,//www.medicineindia.org/medicine-brand-details/21002/emvit-plus,Le Sante,//www.medicineindia.org/medicine-manufacturing-company/443/le-sante,0.00
EUGI,//www.medicineindia.org/medicine-brand-details/21117/eugi,Wallace Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/148/wallace-pharmaceuticals-ltd,0.00
EZY,//www.medicineindia.org/medicine-brand-details/21134/ezy,Megacrop Healthcare,//www.medicineindia.org/medicine-manufacturing-company/917/megacrop-healthcare,0.00
EYE VITAL-LX,//www.medicineindia.org/medicine-brand-details/21758/eye-vital-lx,Sunways India,//www.medicineindia.org/medicine-manufacturing-company/909/sunways-india,0.00
ENTEROFURAN-M.,//www.medicineindia.org/medicine-brand-details/13641/enterofuran-m,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,8.38
ELDERVIT,//www.medicineindia.org/medicine-brand-details/17481/eldervit,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,10.10
ENDOS,//www.medicineindia.org/medicine-brand-details/14260/endos,Geno Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/69/geno-pharmaceuticals-ltd,16.00
ESKOLD,//www.medicineindia.org/medicine-brand-details/10441/eskold,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,16.25
EPHACI,//www.medicineindia.org/medicine-brand-details/10452/ephaci,RPG Life Sciences Ltd.,//www.medicineindia.org/medicine-manufacturing-company/102/rpg-life-sciences-ltd,18.00
ELDERVIT-ZC,//www.medicineindia.org/medicine-brand-details/17763/eldervit-zc,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,18.50
EMSULIDE-FEN,//www.medicineindia.org/medicine-brand-details/2182/emsulide-fen,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,21.00
EPHEDREX,//www.medicineindia.org/medicine-brand-details/10566/ephedrex,Alembic Ltd.,//www.medicineindia.org/medicine-manufacturing-company/52/alembic-ltd,24.75
ENZOLACT,//www.medicineindia.org/medicine-brand-details/14248/enzolact,Uni-Sankyo Limited,//www.medicineindia.org/medicine-manufacturing-company/330/uni-sankyo-limited,25.00
EVAGLOW PLUS,//www.medicineindia.org/medicine-brand-details/17845/evaglow-plus,Evacare (A Division of Olcare Ltd.),//www.medicineindia.org/medicine-manufacturing-company/425/evacare-a-division-of-olcare-ltd,25.00
ECAROTIN,//www.medicineindia.org/medicine-brand-details/18199/ecarotin,Franco Indian Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/170/franco-indian-pharmaceuticals-ltd,28.15
ELIMCEE,//www.medicineindia.org/medicine-brand-details/18171/elimcee,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,30.80
ENTAKON-M,//www.medicineindia.org/medicine-brand-details/6812/entakon-m,KonTest Chemicals Limited,//www.medicineindia.org/medicine-manufacturing-company/64/kontest-chemicals-limited,34.30
ERADICLOX,//www.medicineindia.org/medicine-brand-details/3167/eradiclox,Morepen Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/435/morepen-laboratories-ltd,34.40
ECOSPRIN-AV,//www.medicineindia.org/medicine-brand-details/20949/ecosprin-av,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,35.26
EDOMOX-B,//www.medicineindia.org/medicine-brand-details/3588/edomox-b,Medopharma,//www.medicineindia.org/medicine-manufacturing-company/490/medopharma,36.00
E-ZINE PLUS CAP.,//www.medicineindia.org/medicine-brand-details/17650/e-zine-plus-cap,East African (I) Remedies Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/187/east-african-i-remedies-pvt-ltd,39.50
EPRA DM,//www.medicineindia.org/medicine-brand-details/12662/epra-dm,Andic Lifesciences Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/266/andic-lifesciences-pvt-ltd,40.00
ELERON.,//www.medicineindia.org/medicine-brand-details/18053/eleron,Geno Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/69/geno-pharmaceuticals-ltd,45.70
ESOZ-D,//www.medicineindia.org/medicine-brand-details/13005/esoz-d,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,46.00
EXERGE,//www.medicineindia.org/medicine-brand-details/18208/exerge,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,47.30
ESAM R,//www.medicineindia.org/medicine-brand-details/7700/esam-r,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,49.00
EMULOX FORTE,//www.medicineindia.org/medicine-brand-details/3166/emulox-forte,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,51.80
ELCLOX PLUS,//www.medicineindia.org/medicine-brand-details/3483/elclox-plus,ELDER H.CARE,//www.medicineindia.org/medicine-manufacturing-company/138/elder-hcare,52.00
ESOGA-RD,//www.medicineindia.org/medicine-brand-details/13004/esoga-rd,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,60.90
EMANZEN-N,//www.medicineindia.org/medicine-brand-details/2192/emanzen-n,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,64.50
EVAGLOW-M,//www.medicineindia.org/medicine-brand-details/17836/evaglow-m,Evacare (A Division of Olcare Ltd.),//www.medicineindia.org/medicine-manufacturing-company/425/evacare-a-division-of-olcare-ltd,65.50
ESOZ-D,//www.medicineindia.org/medicine-brand-details/13005/esoz-d,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,68.00
EUBIOZ,//www.medicineindia.org/medicine-brand-details/17786/eubioz,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,69.90
ESSENTIALE-L,//www.medicineindia.org/medicine-brand-details/181/essentiale-l,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,71.00
EXERGE-HC,//www.medicineindia.org/medicine-brand-details/21112/exerge-hc,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,72.42
ECOSPORIN-AV,//www.medicineindia.org/medicine-brand-details/8971/ecosporin-av,USV-Corvette (A Div of USV Ltd.),//www.medicineindia.org/medicine-manufacturing-company/105/usv-corvette-a-div-of-usv-ltd,75.00
ECOSPIRIN-AV,//www.medicineindia.org/medicine-brand-details/8970/ecospirin-av,USV-Corvette (A Div of USV Ltd.),//www.medicineindia.org/medicine-manufacturing-company/105/usv-corvette-a-div-of-usv-ltd,75.00
ELMECOB PLUS,//www.medicineindia.org/medicine-brand-details/20983/elmecob-plus,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,86.00
E-CAM,//www.medicineindia.org/medicine-brand-details/20932/e-cam,Frankfurt Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/892/frankfurt-pharmaceuticals,95.00
ESVIGA-M,//www.medicineindia.org/medicine-brand-details/21067/esviga-m,USV-Main,//www.medicineindia.org/medicine-manufacturing-company/876/usv-main,95.00
E-COD,//www.medicineindia.org/medicine-brand-details/20940/e-cod,Universal Medicare,//www.medicineindia.org/medicine-manufacturing-company/864/universal-medicare,0.00
ELDERVIT,//www.medicineindia.org/medicine-brand-details/17481/eldervit,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,14.51
E COD OMEGA,//www.medicineindia.org/medicine-brand-details/22690/e-cod-omega,Universal Medicare,//www.medicineindia.org/medicine-manufacturing-company/864/universal-medicare,67.95
EMVIT,//www.medicineindia.org/medicine-brand-details/17649/emvit,Le Sante,//www.medicineindia.org/medicine-manufacturing-company/443/le-sante,86.14
E COD PLUS,//www.medicineindia.org/medicine-brand-details/22728/e-cod-plus,Universal Medicare,//www.medicineindia.org/medicine-manufacturing-company/864/universal-medicare,142.05
ESTOVON-XT,//www.medicineindia.org/medicine-brand-details/21065/estovon-xt,Universal Medicare,//www.medicineindia.org/medicine-manufacturing-company/864/universal-medicare,172.00
EMPOV KIT,//www.medicineindia.org/medicine-brand-details/21075/empov-kit,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,3900.00
EYE VITAL,//www.medicineindia.org/medicine-brand-details/21127/eye-vital,Sunways India,//www.medicineindia.org/medicine-manufacturing-company/909/sunways-india,0.00
ELFERRI Z,//www.medicineindia.org/medicine-brand-details/17920/elferri-z,Svizera Health Care (Sigma Division),//www.medicineindia.org/medicine-manufacturing-company/244/svizera-health-care-sigma-division,39.00
ENZOFER,//www.medicineindia.org/medicine-brand-details/17915/enzofer,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,60.00
ECAROTIN,//www.medicineindia.org/medicine-brand-details/18199/ecarotin,Franco Indian Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/170/franco-indian-pharmaceuticals-ltd,84.45
ENTEROGERMINA,//www.medicineindia.org/medicine-brand-details/21035/enterogermina,Aventis India,//www.medicineindia.org/medicine-manufacturing-company/836/aventis-india,0.00
EPHEDREX,//www.medicineindia.org/medicine-brand-details/10566/ephedrex,Alembic Ltd.,//www.medicineindia.org/medicine-manufacturing-company/52/alembic-ltd,85.75
EMIDON-DM,//www.medicineindia.org/medicine-brand-details/12661/emidon-dm,Karnataka Antibiotics & Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/228/karnataka-antibiotics-pharmaceuticals-ltd,27.00
EMOXIN,//www.medicineindia.org/medicine-brand-details/3419/emoxin,M.M. Labs,//www.medicineindia.org/medicine-manufacturing-company/141/mm-labs,30.46
ENFINITY,//www.medicineindia.org/medicine-brand-details/18184/enfinity,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,24.00
ECOSPRIN GOLD,//www.medicineindia.org/medicine-brand-details/20962/ecosprin-gold,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,0.00
ELCION CR,//www.medicineindia.org/medicine-brand-details/480/elcion-cr,Ranbaxy Laboratories Limited,//www.medicineindia.org/medicine-manufacturing-company/132/ranbaxy-laboratories-limited,11.75
ECOSPRIN GOLD,//www.medicineindia.org/medicine-brand-details/20962/ecosprin-gold,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,55.63
ELOXIB,//www.medicineindia.org/medicine-brand-details/2080/eloxib,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,29.00
ENCENTIN,//www.medicineindia.org/medicine-brand-details/10227/encentin,East West Pharma,//www.medicineindia.org/medicine-manufacturing-company/702/east-west-pharma,36.00
EXDARA,//www.medicineindia.org/medicine-brand-details/13595/exdara,Lifeon Paediatrics Limited,//www.medicineindia.org/medicine-manufacturing-company/248/lifeon-paediatrics-limited,68.00
ENUFF,//www.medicineindia.org/medicine-brand-details/13594/enuff,Lyka Hetro Labs. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/84/lyka-hetro-labs-ltd,72.00
ENDOGEST,//www.medicineindia.org/medicine-brand-details/15366/endogest,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,82.20
ENDOMETRYL,//www.medicineindia.org/medicine-brand-details/15521/endometryl,AR-Ex-Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/94/ar-ex-laboratories-pvt-ltd,171.00
EPILEPTIN,//www.medicineindia.org/medicine-brand-details/8365/epileptin,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,21.65
ESIFLO,//www.medicineindia.org/medicine-brand-details/11050/esiflo,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,98.00
ENDIDA,//www.medicineindia.org/medicine-brand-details/6540/endida,Strassenburg Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/249/strassenburg-pharmaceuticals-ltd,25.56
ECOSPRIN-AV,//www.medicineindia.org/medicine-brand-details/20949/ecosprin-av,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,19.09
ECOSPRIN-AV,//www.medicineindia.org/medicine-brand-details/20949/ecosprin-av,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,0.00
ELDOPER,//www.medicineindia.org/medicine-brand-details/13570/eldoper,Brown & Burk Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/348/brown-burk-pharmaceuticals-ltd,15.00
ECOSPRIN GOLD,//www.medicineindia.org/medicine-brand-details/20962/ecosprin-gold,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,0.00
EXTROZEN,//www.medicineindia.org/medicine-brand-details/9560/extrozen,ARBRO PHARMA,//www.medicineindia.org/medicine-manufacturing-company/344/arbro-pharma,24.00
EPRAZ-20,//www.medicineindia.org/medicine-brand-details/12518/epraz-20,Mark Remedies Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/459/mark-remedies-pvt-ltd,31.90
EMOPOZ,//www.medicineindia.org/medicine-brand-details/12515/emopoz,ALDE MEDI IMPEX,//www.medicineindia.org/medicine-manufacturing-company/364/alde-medi-impex,34.00
EXOLE,//www.medicineindia.org/medicine-brand-details/12519/exole,MEXON H. CARE,//www.medicineindia.org/medicine-manufacturing-company/441/mexon-h-care,37.00
EZOL,//www.medicineindia.org/medicine-brand-details/12520/ezol,Moraceae Lab Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/173/moraceae-lab-pvt-ltd,42.00
ECOSPRIN GOLD FORTE,//www.medicineindia.org/medicine-brand-details/20963/ecosprin-gold-forte,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,58.42
ECOSPRIN GOLD,//www.medicineindia.org/medicine-brand-details/20962/ecosprin-gold,USV-Condor,//www.medicineindia.org/medicine-manufacturing-company/801/usv-condor,75.09
E-CAP,//www.medicineindia.org/medicine-brand-details/18829/e-cap,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,10.24
EVIT,//www.medicineindia.org/medicine-brand-details/17604/evit,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,10.29
EVITOL,//www.medicineindia.org/medicine-brand-details/17605/evitol,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,12.07
ECAP 200,//www.medicineindia.org/medicine-brand-details/17594/ecap-200,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,12.31
ETOPLEX,//www.medicineindia.org/medicine-brand-details/17601/etoplex,U.S.V Ltd.,//www.medicineindia.org/medicine-manufacturing-company/346/usv-ltd,12.47
EPHYNAL,//www.medicineindia.org/medicine-brand-details/17599/ephynal,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,12.47
ENSULES,//www.medicineindia.org/medicine-brand-details/17598/ensules,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,34.00
ENDOGEST,//www.medicineindia.org/medicine-brand-details/15366/endogest,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,144.45
ENDOMETRYL,//www.medicineindia.org/medicine-brand-details/15521/endometryl,AR-Ex-Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/94/ar-ex-laboratories-pvt-ltd,270.00
ESTIVA,//www.medicineindia.org/medicine-brand-details/6960/estiva,Genix Pharma,//www.medicineindia.org/medicine-manufacturing-company/589/genix-pharma,340.00
EVIT,//www.medicineindia.org/medicine-brand-details/17604/evit,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,27.35
EFAVIR,//www.medicineindia.org/medicine-brand-details/6957/efavir,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,807.00
ENTEROMYCETIN,//www.medicineindia.org/medicine-brand-details/6025/enteromycetin,Dey`s Medical Stores (Mfg.) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/236/deys-medical-stores-mfg-ltd,24.00
ELICHLOR,//www.medicineindia.org/medicine-brand-details/6024/elichlor,Elite Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/136/elite-pharma-pvt-ltd,28.00
ESKAYCILLIN,//www.medicineindia.org/medicine-brand-details/3117/eskaycillin,Manufacturer Not Mentioned,//www.medicineindia.org/medicine-manufacturing-company/43/manufacturer-not-mentioned,28.70
EXOMOX,//www.medicineindia.org/medicine-brand-details/3240/exomox,MEXON H. CARE,//www.medicineindia.org/medicine-manufacturing-company/441/mexon-h-care,30.00
EDOMOX,//www.medicineindia.org/medicine-brand-details/3237/edomox,Medopharma,//www.medicineindia.org/medicine-manufacturing-company/490/medopharma,35.00
EROX .,//www.medicineindia.org/medicine-brand-details/3559/erox,Eros Pharma Ltd. (A div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/97/eros-pharma-ltd-a-div-of-microlabs,36.00
EROX-L,//www.medicineindia.org/medicine-brand-details/3239/erox-l,Eros Pharma Ltd. (A div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/97/eros-pharma-ltd-a-div-of-microlabs,38.50
ERYSPANS,//www.medicineindia.org/medicine-brand-details/5563/eryspans,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,42.84
EQUITROL,//www.medicineindia.org/medicine-brand-details/3670/equitrol,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,61.00
EMCEPH,//www.medicineindia.org/medicine-brand-details/3669/emceph,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,62.00
ESIFLO,//www.medicineindia.org/medicine-brand-details/11050/esiflo,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,106.00
ECONORM,//www.medicineindia.org/medicine-brand-details/14207/econorm,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,106.00
ERDOZET,//www.medicineindia.org/medicine-brand-details/10484/erdozet,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,80.60
ENCENTIN,//www.medicineindia.org/medicine-brand-details/10227/encentin,East West Pharma,//www.medicineindia.org/medicine-manufacturing-company/702/east-west-pharma,98.00
EVITAM,//www.medicineindia.org/medicine-brand-details/21106/evitam,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,0.00
E-CAP,//www.medicineindia.org/medicine-brand-details/18829/e-cap,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,17.30
EPHYNAL,//www.medicineindia.org/medicine-brand-details/17599/ephynal,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,18.96
EVIT,//www.medicineindia.org/medicine-brand-details/17604/evit,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,20.00
