medicine,description_url,company,company_url,price
LYCOGOLD,//www.medicineindia.org/medicine-brand-details/22175/lycogold,Tishcon Pharmed,//www.medicineindia.org/medicine-manufacturing-company/953/tishcon-pharmed,113.50
LYCORISH,//www.medicineindia.org/medicine-brand-details/22206/lycorish,Moreish Pharmaceutical,//www.medicineindia.org/medicine-manufacturing-company/1015/moreish-pharmaceutical,125.00
LACTARE CAPS.,//www.medicineindia.org/medicine-brand-details/17188/lactare-caps,TTK Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/125/ttk-healthcare-ltd,45.00
LACTROL FORTE,//www.medicineindia.org/medicine-brand-details/14204/lactrol-forte,Raptakos Brett & Co. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/46/raptakos-brett-co-ltd,66.00
LIZA D,//www.medicineindia.org/medicine-brand-details/13017/liza-d,IND SWIFT LIMITED,//www.medicineindia.org/medicine-manufacturing-company/374/ind-swift-limited,10.00
LABCLOX,//www.medicineindia.org/medicine-brand-details/3425/labclox,Acron Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/75/acron-pharmaceuticals,249.00
LOPIMUNE,//www.medicineindia.org/medicine-brand-details/6973/lopimune,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,4500.00
L R 1.25,//www.medicineindia.org/medicine-brand-details/8085/l-r-125,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,47.50
LEPTOS,//www.medicineindia.org/medicine-brand-details/17144/leptos,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,0.00
LORESS,//www.medicineindia.org/medicine-brand-details/12530/loress,Biological E. Limited,//www.medicineindia.org/medicine-manufacturing-company/7/biological-e-limited,19.58
LOSEC,//www.medicineindia.org/medicine-brand-details/12531/losec,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,20.00
LOKIT,//www.medicineindia.org/medicine-brand-details/12527/lokit,Kopran Limited,//www.medicineindia.org/medicine-manufacturing-company/172/kopran-limited,23.00
LOMAC,//www.medicineindia.org/medicine-brand-details/12528/lomac,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,24.34
LOXAPAC,//www.medicineindia.org/medicine-brand-details/9887/loxapac,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,37.53
LENANGIO,//www.medicineindia.org/medicine-brand-details/21952/lenangio,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,2781.00
LASTET,//www.medicineindia.org/medicine-brand-details/16980/lastet,Khandelwal Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/98/khandelwal-laboratories-ltd,375.85
LUPIGEST,//www.medicineindia.org/medicine-brand-details/22161/lupigest,Lupin-Femina,//www.medicineindia.org/medicine-manufacturing-company/955/lupin-femina,0.00
LENTECLIN,//www.medicineindia.org/medicine-brand-details/5929/lenteclin,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,15.51
LUPIDOX,//www.medicineindia.org/medicine-brand-details/18708/lupidox,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,30.00
LOMOREST,//www.medicineindia.org/medicine-brand-details/13596/lomorest,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,75.00
LADOGAL,//www.medicineindia.org/medicine-brand-details/15527/ladogal,Sanofi Synthelabo (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/114/sanofi-synthelabo-india-ltd,151.25
LIPOCUT,//www.medicineindia.org/medicine-brand-details/22033/lipocut,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,0.00
LIPOPHAGE,//www.medicineindia.org/medicine-brand-details/22034/lipophage,Franco Indian Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/170/franco-indian-pharmaceuticals-ltd,414.20
LIMARIN,//www.medicineindia.org/medicine-brand-details/14323/limarin,Serum Institute of India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/2/serum-institute-of-india-ltd,64.00
LEVALON 140,//www.medicineindia.org/medicine-brand-details/14321/levalon-140,Brown & Burk Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/348/brown-burk-pharmaceuticals-ltd,38.34
LEPTOS,//www.medicineindia.org/medicine-brand-details/17144/leptos,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,0.00
LANCID,//www.medicineindia.org/medicine-brand-details/12417/lancid,Brown & Burk Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/348/brown-burk-pharmaceuticals-ltd,22.00
LAZIS,//www.medicineindia.org/medicine-brand-details/12448/lazis,UBIT PHARMA,//www.medicineindia.org/medicine-manufacturing-company/298/ubit-pharma,25.00
LEVANT,//www.medicineindia.org/medicine-brand-details/12451/levant,Rextar,//www.medicineindia.org/medicine-manufacturing-company/390/rextar,25.00
LAN-15,//www.medicineindia.org/medicine-brand-details/12412/lan-15,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,27.80
LANZOL,//www.medicineindia.org/medicine-brand-details/12444/lanzol,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,28.62
LANPRO,//www.medicineindia.org/medicine-brand-details/12427/lanpro,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,31.50
LANSOFAST,//www.medicineindia.org/medicine-brand-details/12435/lansofast,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,31.70
LANS-MD,//www.medicineindia.org/medicine-brand-details/12433/lans-md,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,31.70
LANZAP,//www.medicineindia.org/medicine-brand-details/12442/lanzap,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,35.00
LITHOCAP,//www.medicineindia.org/medicine-brand-details/9781/lithocap,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,5.00
LYRICA,//www.medicineindia.org/medicine-brand-details/10249/lyrica,Pfizer Limited,//www.medicineindia.org/medicine-manufacturing-company/15/pfizer-limited,0.00
LUCON,//www.medicineindia.org/medicine-brand-details/6600/lucon,ALPIC REMEDIES LTD.,//www.medicineindia.org/medicine-manufacturing-company/190/alpic-remedies-ltd,56.00
L R 2.5,//www.medicineindia.org/medicine-brand-details/8086/l-r-25,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,57.50
LOFTIL,//www.medicineindia.org/medicine-brand-details/9584/loftil,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,26.85
LOMECID,//www.medicineindia.org/medicine-brand-details/12529/lomecid,Taurus Laboratories Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/121/taurus-laboratories-pvt-ltd,36.00
LORESS,//www.medicineindia.org/medicine-brand-details/12530/loress,Biological E. Limited,//www.medicineindia.org/medicine-manufacturing-company/7/biological-e-limited,39.00
LOSEC,//www.medicineindia.org/medicine-brand-details/12531/losec,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,39.00
LUPOME,//www.medicineindia.org/medicine-brand-details/12532/lupome,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,39.00
LOKIT,//www.medicineindia.org/medicine-brand-details/12527/lokit,Kopran Limited,//www.medicineindia.org/medicine-manufacturing-company/172/kopran-limited,39.80
LOMAC,//www.medicineindia.org/medicine-brand-details/12528/lomac,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,45.21
LIOFEN-XL ER,//www.medicineindia.org/medicine-brand-details/18919/liofen-xl-er,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,200.00
LUPIGEST,//www.medicineindia.org/medicine-brand-details/22161/lupigest,Lupin-Femina,//www.medicineindia.org/medicine-manufacturing-company/955/lupin-femina,0.00
LADOGAL,//www.medicineindia.org/medicine-brand-details/15527/ladogal,Sanofi Synthelabo (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/114/sanofi-synthelabo-india-ltd,284.35
LIPICARD,//www.medicineindia.org/medicine-brand-details/8808/lipicard,USV-Corvette (A Div of USV Ltd.),//www.medicineindia.org/medicine-manufacturing-company/105/usv-corvette-a-div-of-usv-ltd,79.00
LUBILAX,//www.medicineindia.org/medicine-brand-details/22177/lubilax,Ranbaxy Laboratories-Main,//www.medicineindia.org/medicine-manufacturing-company/851/ranbaxy-laboratories-main,175.00
LUBOWEL,//www.medicineindia.org/medicine-brand-details/22178/lubowel,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,175.00
LASTET,//www.medicineindia.org/medicine-brand-details/16980/lastet,Khandelwal Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/98/khandelwal-laboratories-ltd,96.39
LOXAPAC,//www.medicineindia.org/medicine-brand-details/9887/loxapac,Wyeth Lederle Limited,//www.medicineindia.org/medicine-manufacturing-company/9/wyeth-lederle-limited,77.67
LARMYCETIN,//www.medicineindia.org/medicine-brand-details/6029/larmycetin,Lark Laboratories India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/93/lark-laboratories-india-ltd,23.20
LIRIN,//www.medicineindia.org/medicine-brand-details/3121/lirin,ALPHA DRUGS & PHARMA,//www.medicineindia.org/medicine-manufacturing-company/275/alpha-drugs-pharma,24.00
LOXYN,//www.medicineindia.org/medicine-brand-details/3257/loxyn,Anikem Laboratories,//www.medicineindia.org/medicine-manufacturing-company/539/anikem-laboratories,37.50
LMX 250,//www.medicineindia.org/medicine-brand-details/3562/lmx-250,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,44.27
LECEF,//www.medicineindia.org/medicine-brand-details/3675/lecef,Eros Pharma Ltd. (A div. of Microlabs),//www.medicineindia.org/medicine-manufacturing-company/97/eros-pharma-ltd-a-div-of-microlabs,55.00
LYNX,//www.medicineindia.org/medicine-brand-details/6066/lynx,Wallace Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/148/wallace-pharmaceuticals-ltd,60.00
LINCOST,//www.medicineindia.org/medicine-brand-details/6061/lincost,ESTER FORMULATIONS,//www.medicineindia.org/medicine-manufacturing-company/492/ester-formulations,60.00
LINOCIN,//www.medicineindia.org/medicine-brand-details/6063/linocin,Sanjeevani Bio-Tech (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/74/sanjeevani-bio-tech-p-ltd,60.00
LYNX-LB,//www.medicineindia.org/medicine-brand-details/22179/lynx-lb,Wallace Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/148/wallace-pharmaceuticals-ltd,60.00
LX-250,//www.medicineindia.org/medicine-brand-details/3677/lx-250,Apex Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/206/apex-laboratories-pvt-ltd,65.00
LACTOMOX,//www.medicineindia.org/medicine-brand-details/3254/lactomox,Biological E. Limited,//www.medicineindia.org/medicine-manufacturing-company/7/biological-e-limited,34.00
LAMOXY,//www.medicineindia.org/medicine-brand-details/3255/lamoxy,Lyka Hetro Labs. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/84/lyka-hetro-labs-ltd,63.50
LIOD,//www.medicineindia.org/medicine-brand-details/6065/liod,BENNET PHARMA,//www.medicineindia.org/medicine-manufacturing-company/230/bennet-pharma,30.00
LICATHROM,//www.medicineindia.org/medicine-brand-details/5773/licathrom,Replica Remedies,//www.medicineindia.org/medicine-manufacturing-company/334/replica-remedies,117.00
LOCID-30,//www.medicineindia.org/medicine-brand-details/12454/locid-30,Psychotropics India Limited (PIL),//www.medicineindia.org/medicine-manufacturing-company/297/psychotropics-india-limited-pil,35.00
LANOZ,//www.medicineindia.org/medicine-brand-details/12426/lanoz,Osper Pharmaceutics Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/164/osper-pharmaceutics-pvt-ltd,35.00
LANOCID,//www.medicineindia.org/medicine-brand-details/12425/lanocid,Lark Laboratories India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/93/lark-laboratories-india-ltd,35.80
LANSARAX,//www.medicineindia.org/medicine-brand-details/12429/lansarax,RAX HEALTH CARE,//www.medicineindia.org/medicine-manufacturing-company/577/rax-health-care,38.00
LANZOPEN,//www.medicineindia.org/medicine-brand-details/12445/lanzopen,Morepen Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/435/morepen-laboratories-ltd,39.00
LAZ,//www.medicineindia.org/medicine-brand-details/12447/laz,ACTIVE H.CARE,//www.medicineindia.org/medicine-manufacturing-company/178/active-hcare,39.00
L-ONT,//www.medicineindia.org/medicine-brand-details/12456/l-ont,Ontario Organics Pvt Ltd,//www.medicineindia.org/medicine-manufacturing-company/276/ontario-organics-pvt-ltd,39.60
LANCID,//www.medicineindia.org/medicine-brand-details/12417/lancid,Brown & Burk Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/348/brown-burk-pharmaceuticals-ltd,41.00
LEZO,//www.medicineindia.org/medicine-brand-details/12452/lezo,Le Sante,//www.medicineindia.org/medicine-manufacturing-company/443/le-sante,42.50
LANCER,//www.medicineindia.org/medicine-brand-details/12414/lancer,Mediwin Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/175/mediwin-pharmaceuticals,42.50
LPZ,//www.medicineindia.org/medicine-brand-details/12458/lpz,Excare Laboratories,//www.medicineindia.org/medicine-manufacturing-company/327/excare-laboratories,43.00
LANSAZOLE,//www.medicineindia.org/medicine-brand-details/12430/lansazole,S.R. Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/547/sr-pharmaceuticals,43.00
LANIP,//www.medicineindia.org/medicine-brand-details/12423/lanip,WINSOME LAB,//www.medicineindia.org/medicine-manufacturing-company/271/winsome-lab,43.00
