medicine,description_url,company,company_url,price
CORION,//www.medicineindia.org/medicine-brand-details/15277/corion,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,600.00
CHORIOLIFE,//www.medicineindia.org/medicine-brand-details/15276/choriolife,Life Medicare & Biotech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/48/life-medicare-biotech-pvt-ltd,680.00
CALCIUM FOLINATE INJ.,//www.medicineindia.org/medicine-brand-details/7265/calcium-folinate-inj,Biochem Pharma Industries,//www.medicineindia.org/medicine-manufacturing-company/373/biochem-pharma-industries,540.00
CORDASOL,//www.medicineindia.org/medicine-brand-details/397/cordasol,SGPharma Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/109/sgpharma-pvt-ltd,170.00
CALMESE,//www.medicineindia.org/medicine-brand-details/9189/calmese,Themis Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/205/themis-pharmaceuticals-ltd,11.80
CALAPTIN,//www.medicineindia.org/medicine-brand-details/384/calaptin,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,2.54
CONBOL,//www.medicineindia.org/medicine-brand-details/15452/conbol,Almet Corporation Ltd,//www.medicineindia.org/medicine-manufacturing-company/741/almet-corporation-ltd,46.95
CINAMICA,//www.medicineindia.org/medicine-brand-details/5498/cinamica,Plethico Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/227/plethico-pharmaceuticals,30.00
CALCIUM FOLINATE INJ.,//www.medicineindia.org/medicine-brand-details/7265/calcium-folinate-inj,Biochem Pharma Industries,//www.medicineindia.org/medicine-manufacturing-company/373/biochem-pharma-industries,297.00
CYCLOFAS INJ.,//www.medicineindia.org/medicine-brand-details/3026/cyclofas-inj,Indoco Remedies Ltd.,//www.medicineindia.org/medicine-manufacturing-company/63/indoco-remedies-ltd,8.00
CLOT,//www.medicineindia.org/medicine-brand-details/8479/clot,Shrinivas (Gujarat) Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/143/shrinivas-gujarat-laboratories-pvt-ltd,21.00
CARDATEN,//www.medicineindia.org/medicine-brand-details/2716/cardaten,SGPharma Pvt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/109/sgpharma-pvt-ltd,180.00
CHORAGON,//www.medicineindia.org/medicine-brand-details/15275/choragon,Ferring Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/491/ferring-pharmaceuticals-pvt-ltd,425.00
CINAMICA,//www.medicineindia.org/medicine-brand-details/5498/cinamica,Plethico Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/227/plethico-pharmaceuticals,52.50
CLIP,//www.medicineindia.org/medicine-brand-details/8518/clip,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,129.00
CORION,//www.medicineindia.org/medicine-brand-details/15277/corion,Win Medicare,//www.medicineindia.org/medicine-manufacturing-company/387/win-medicare,335.00
CHORIOLIFE,//www.medicineindia.org/medicine-brand-details/15276/choriolife,Life Medicare & Biotech Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/48/life-medicare-biotech-pvt-ltd,400.00
CIPLOX EYE,//www.medicineindia.org/medicine-brand-details/15579/ciplox-eye,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,34.00
CHLOROMYCETIN APLICAPS,//www.medicineindia.org/medicine-brand-details/15562/chloromycetin-aplicaps,Parke - Davis (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/144/parke-davis-india-ltd,33.40
CIPROLET IV-FFS,//www.medicineindia.org/medicine-brand-details/4725/ciprolet-iv-ffs,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,20.45
CO-Q-DENT,//www.medicineindia.org/medicine-brand-details/18246/co-q-dent,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,55.11
CREMAFFIN PLUS,//www.medicineindia.org/medicine-brand-details/13531/cremaffin-plus,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,49.62
CLOHEX PLUS,//www.medicineindia.org/medicine-brand-details/18350/clohex-plus,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,62.50
CO-Q-DENT,//www.medicineindia.org/medicine-brand-details/18246/co-q-dent,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,32.07
CARYON-Z,//www.medicineindia.org/medicine-brand-details/20359/caryon-z,Forgen Healthcare,//www.medicineindia.org/medicine-manufacturing-company/906/forgen-healthcare,0.00
CARTIDIN-GM,//www.medicineindia.org/medicine-brand-details/20352/cartidin-gm,Ranbaxy Laboratories-Main,//www.medicineindia.org/medicine-manufacturing-company/851/ranbaxy-laboratories-main,120.00
CARVIDON OD,//www.medicineindia.org/medicine-brand-details/8303/carvidon-od,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,135.00
CROLIM,//www.medicineindia.org/medicine-brand-details/20673/crolim,Ranbaxy Laboratories-Dermalend,//www.medicineindia.org/medicine-manufacturing-company/821/ranbaxy-laboratories-dermalend,9900.00
CROLIM,//www.medicineindia.org/medicine-brand-details/20673/crolim,Ranbaxy Laboratories-Dermalend,//www.medicineindia.org/medicine-manufacturing-company/821/ranbaxy-laboratories-dermalend,2070.00
CADOXY,//www.medicineindia.org/medicine-brand-details/5886/cadoxy,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,15.00
CELIRA,//www.medicineindia.org/medicine-brand-details/2076/celira,Shreya Life Sciences Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/352/shreya-life-sciences-pvt-ltd,30.00
CHEMEDOX-HT,//www.medicineindia.org/medicine-brand-details/5889/chemedox-ht,CHEMO DRUGS,//www.medicineindia.org/medicine-manufacturing-company/268/chemo-drugs,32.00
CELFAST,//www.medicineindia.org/medicine-brand-details/2074/celfast,IND CHEMIE,//www.medicineindia.org/medicine-manufacturing-company/475/ind-chemie,36.00
CEEDOXY,//www.medicineindia.org/medicine-brand-details/5888/ceedoxy,BIPL,//www.medicineindia.org/medicine-manufacturing-company/325/bipl,18.00
CREON,//www.medicineindia.org/medicine-brand-details/20650/creon,Solvay Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/365/solvay-pharma-india-ltd,0.00
CEPHOLA,//www.medicineindia.org/medicine-brand-details/3662/cephola,JARSON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/77/jarson-pharma,48.00
CLID (BENNET),//www.medicineindia.org/medicine-brand-details/6045/clid-bennet,BENNET PHARMA,//www.medicineindia.org/medicine-manufacturing-company/230/bennet-pharma,75.00
COZAC,//www.medicineindia.org/medicine-brand-details/9551/cozac,CONSERN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/506/consern-pharma,22.00
CADFLO,//www.medicineindia.org/medicine-brand-details/9549/cadflo,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,24.00
COOL,//www.medicineindia.org/medicine-brand-details/9550/cool,SHINTO,//www.medicineindia.org/medicine-manufacturing-company/471/shinto,25.00
CADDY,//www.medicineindia.org/medicine-brand-details/9548/caddy,CYRIL PHARMA,//www.medicineindia.org/medicine-manufacturing-company/512/cyril-pharma,25.00
CAMPAR-20,//www.medicineindia.org/medicine-brand-details/2017/campar-20,SHINTO,//www.medicineindia.org/medicine-manufacturing-company/471/shinto,28.00
COZOL,//www.medicineindia.org/medicine-brand-details/12509/cozol,ALICON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/232/alicon-pharma,29.00
CAPOCID-20,//www.medicineindia.org/medicine-brand-details/12506/capocid-20,RAVIAN H. CARE,//www.medicineindia.org/medicine-manufacturing-company/382/ravian-h-care,35.00
C-PRAZ,//www.medicineindia.org/medicine-brand-details/12510/c-praz,CORONA LAB,//www.medicineindia.org/medicine-manufacturing-company/535/corona-lab,39.00
CELIRA,//www.medicineindia.org/medicine-brand-details/2076/celira,Shreya Life Sciences Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/352/shreya-life-sciences-pvt-ltd,60.00
CELFAST,//www.medicineindia.org/medicine-brand-details/2074/celfast,IND CHEMIE,//www.medicineindia.org/medicine-manufacturing-company/475/ind-chemie,66.00
CEFITAX,//www.medicineindia.org/medicine-brand-details/4440/cefitax,VEGA PHARMA,//www.medicineindia.org/medicine-manufacturing-company/617/vega-pharma,220.00
CEFOLAC-CV,//www.medicineindia.org/medicine-brand-details/20400/cefolac-cv,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,0.00
CLOMIZIL,//www.medicineindia.org/medicine-brand-details/9488/clomizil,Gufic Limited,//www.medicineindia.org/medicine-manufacturing-company/158/gufic-limited,35.00
CADICYCLINE,//www.medicineindia.org/medicine-brand-details/5862/cadicycline,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,10.00
COL-250,//www.medicineindia.org/medicine-brand-details/6021/col-250,MAMTA PHARMA,//www.medicineindia.org/medicine-manufacturing-company/349/mamta-pharma,21.00
CEFLOR,//www.medicineindia.org/medicine-brand-details/4002/ceflor,Finecure Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/179/finecure-pharmaceuticals,22.00
CD-PHEX,//www.medicineindia.org/medicine-brand-details/3622/cd-phex,CYPER PHARMA,//www.medicineindia.org/medicine-manufacturing-company/322/cyper-pharma,30.00
CIPROCAP,//www.medicineindia.org/medicine-brand-details/4702/ciprocap,PHARMASYNTH,//www.medicineindia.org/medicine-manufacturing-company/566/pharmasynth,34.00
CADIMYCETINE,//www.medicineindia.org/medicine-brand-details/6011/cadimycetine,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,36.00
CEFACURE,//www.medicineindia.org/medicine-brand-details/3626/cefacure,ORCHID,//www.medicineindia.org/medicine-manufacturing-company/347/orchid,49.60
CEFANOR,//www.medicineindia.org/medicine-brand-details/3631/cefanor,ALICON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/232/alicon-pharma,54.00
CEPHAL,//www.medicineindia.org/medicine-brand-details/3652/cephal,CHEMO DRUGS,//www.medicineindia.org/medicine-manufacturing-company/268/chemo-drugs,55.00
CEFACT (INDU),//www.medicineindia.org/medicine-brand-details/3623/cefact-indu,INDU DRUGS,//www.medicineindia.org/medicine-manufacturing-company/483/indu-drugs,58.00
CEFRIK,//www.medicineindia.org/medicine-brand-details/3644/cefrik,LANARK LAB,//www.medicineindia.org/medicine-manufacturing-company/427/lanark-lab,60.00
CEFLACIN,//www.medicineindia.org/medicine-brand-details/3641/ceflacin,ZEPHYR MEDICARE,//www.medicineindia.org/medicine-manufacturing-company/554/zephyr-medicare,60.00
CEFLIN,//www.medicineindia.org/medicine-brand-details/3642/ceflin,ZEN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/555/zen-pharma,60.00
CEFTIL (VERSATIL),//www.medicineindia.org/medicine-brand-details/3647/ceftil-versatil,VERSATIL,//www.medicineindia.org/medicine-manufacturing-company/557/versatil,61.00
CEFRON,//www.medicineindia.org/medicine-brand-details/3645/cefron,AGRON REMEDIES,//www.medicineindia.org/medicine-manufacturing-company/201/agron-remedies,61.00
CEPHLENAT,//www.medicineindia.org/medicine-brand-details/3661/cephlenat,NATCO,//www.medicineindia.org/medicine-manufacturing-company/133/natco,64.00
CEPHARON,//www.medicineindia.org/medicine-brand-details/3659/cepharon,RONAK LAB,//www.medicineindia.org/medicine-manufacturing-company/177/ronak-lab,66.00
CEFADYL,//www.medicineindia.org/medicine-brand-details/3627/cefadyl,UNIQUE,//www.medicineindia.org/medicine-manufacturing-company/553/unique,13.00
CREON,//www.medicineindia.org/medicine-brand-details/20650/creon,Solvay Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/365/solvay-pharma-india-ltd,0.00
COSLAN,//www.medicineindia.org/medicine-brand-details/12407/coslan,COSMAS,//www.medicineindia.org/medicine-manufacturing-company/288/cosmas,45.00
CLID (BENNET),//www.medicineindia.org/medicine-brand-details/6045/clid-bennet,BENNET PHARMA,//www.medicineindia.org/medicine-manufacturing-company/230/bennet-pharma,137.00
COGMAX,//www.medicineindia.org/medicine-brand-details/10054/cogmax,VGR BIO LAB,//www.medicineindia.org/medicine-manufacturing-company/135/vgr-bio-lab,36.00
CETASMO,//www.medicineindia.org/medicine-brand-details/10053/cetasmo,RIASMA LIFE SCIENCES,//www.medicineindia.org/medicine-manufacturing-company/691/riasma-life-sciences,43.00
CREON,//www.medicineindia.org/medicine-brand-details/20650/creon,Solvay Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/365/solvay-pharma-india-ltd,0.00
CAFCOL-500,//www.medicineindia.org/medicine-brand-details/6012/cafcol-500,DYNAMIC LABS,//www.medicineindia.org/medicine-manufacturing-company/351/dynamic-labs,50.00
CIPROCAP,//www.medicineindia.org/medicine-brand-details/4702/ciprocap,PHARMASYNTH,//www.medicineindia.org/medicine-manufacturing-company/566/pharmasynth,59.00
CD-PHEX,//www.medicineindia.org/medicine-brand-details/3622/cd-phex,CYPER PHARMA,//www.medicineindia.org/medicine-manufacturing-company/322/cyper-pharma,60.00
C-ALLIN,//www.medicineindia.org/medicine-brand-details/3109/c-allin,CORONA LAB,//www.medicineindia.org/medicine-manufacturing-company/535/corona-lab,60.00
CEFDIL,//www.medicineindia.org/medicine-brand-details/3767/cefdil,INDU DRUGS,//www.medicineindia.org/medicine-manufacturing-company/483/indu-drugs,64.00
CEROXIL (VERSATIL),//www.medicineindia.org/medicine-brand-details/3779/ceroxil-versatil,VERSATIL,//www.medicineindia.org/medicine-manufacturing-company/557/versatil,65.00
CADIMYCETINE,//www.medicineindia.org/medicine-brand-details/6011/cadimycetine,Zydus Cadila,//www.medicineindia.org/medicine-manufacturing-company/26/zydus-cadila,68.00
CEPHOLA,//www.medicineindia.org/medicine-brand-details/3662/cephola,JARSON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/77/jarson-pharma,89.00
CEFACEF,//www.medicineindia.org/medicine-brand-details/3757/cefacef,MEDIPOL PHARMA,//www.medicineindia.org/medicine-manufacturing-company/292/medipol-pharma,90.00
CEFANOR,//www.medicineindia.org/medicine-brand-details/3631/cefanor,ALICON PHARMA,//www.medicineindia.org/medicine-manufacturing-company/232/alicon-pharma,95.00
CEFLACIN,//www.medicineindia.org/medicine-brand-details/3641/ceflacin,ZEPHYR MEDICARE,//www.medicineindia.org/medicine-manufacturing-company/554/zephyr-medicare,105.00
CEFACT (INDU),//www.medicineindia.org/medicine-brand-details/3623/cefact-indu,INDU DRUGS,//www.medicineindia.org/medicine-manufacturing-company/483/indu-drugs,105.00
CEFRIK,//www.medicineindia.org/medicine-brand-details/3644/cefrik,LANARK LAB,//www.medicineindia.org/medicine-manufacturing-company/427/lanark-lab,110.00
CEFLIN,//www.medicineindia.org/medicine-brand-details/3642/ceflin,ZEN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/555/zen-pharma,110.00
CEFACURE,//www.medicineindia.org/medicine-brand-details/3626/cefacure,ORCHID,//www.medicineindia.org/medicine-manufacturing-company/347/orchid,111.00
CEFRON,//www.medicineindia.org/medicine-brand-details/3645/cefron,AGRON REMEDIES,//www.medicineindia.org/medicine-manufacturing-company/201/agron-remedies,112.00
CULEXIN-500,//www.medicineindia.org/medicine-brand-details/3666/culexin-500,CUREX LABS,//www.medicineindia.org/medicine-manufacturing-company/558/curex-labs,115.00
CEFTIL (VERSATIL),//www.medicineindia.org/medicine-brand-details/3647/ceftil-versatil,VERSATIL,//www.medicineindia.org/medicine-manufacturing-company/557/versatil,116.00
CEPHLENAT,//www.medicineindia.org/medicine-brand-details/3661/cephlenat,NATCO,//www.medicineindia.org/medicine-manufacturing-company/133/natco,117.00
CEF-SV,//www.medicineindia.org/medicine-brand-details/3646/cef-sv,SV PHARMACEUTICALS,//www.medicineindia.org/medicine-manufacturing-company/556/sv-pharmaceuticals,125.00
CEPHARON,//www.medicineindia.org/medicine-brand-details/3659/cepharon,RONAK LAB,//www.medicineindia.org/medicine-manufacturing-company/177/ronak-lab,130.00
CEFADYL,//www.medicineindia.org/medicine-brand-details/3627/cefadyl,UNIQUE,//www.medicineindia.org/medicine-manufacturing-company/553/unique,25.00
CEFODRIL,//www.medicineindia.org/medicine-brand-details/3771/cefodril,PHARMASYNTH,//www.medicineindia.org/medicine-manufacturing-company/566/pharmasynth,63.00
COZAC,//www.medicineindia.org/medicine-brand-details/9551/cozac,CONSERN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/506/consern-pharma,55.00
COLOREX,//www.medicineindia.org/medicine-brand-details/13366/colorex,Rexcel Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/165/rexcel-pharmaceuticals,109.00
COBRADEX,//www.medicineindia.org/medicine-brand-details/1360/cobradex,RADICO REMEDIES,//www.medicineindia.org/medicine-manufacturing-company/388/radico-remedies,14.00
COMBILOX LB,//www.medicineindia.org/medicine-brand-details/3482/combilox-lb,Cachet Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/452/cachet-pharmaceuticals-ltd,30.64
COMBITIDE,//www.medicineindia.org/medicine-brand-details/11009/combitide,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,29.00
CETZINE,//www.medicineindia.org/medicine-brand-details/11119/cetzine,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,37.50
CEFTUM,//www.medicineindia.org/medicine-brand-details/3924/ceftum,Allenburys,//www.medicineindia.org/medicine-manufacturing-company/82/allenburys,90.30
CEFTUM,//www.medicineindia.org/medicine-brand-details/3924/ceftum,Allenburys,//www.medicineindia.org/medicine-manufacturing-company/82/allenburys,172.40
CEFTUM,//www.medicineindia.org/medicine-brand-details/3924/ceftum,Allenburys,//www.medicineindia.org/medicine-manufacturing-company/82/allenburys,331.50
CADVION-O3,//www.medicineindia.org/medicine-brand-details/20269/cadvion-o3,E.Merck (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/119/emerck-india-ltd,0.00
CALNIX CT,//www.medicineindia.org/medicine-brand-details/20302/calnix-ct,Aeon Pharma Ltd.,//www.medicineindia.org/medicine-manufacturing-company/839/aeon-pharma-ltd,0.00
CINTODAC,//www.medicineindia.org/medicine-brand-details/20467/cintodac,Cadila Zydus,//www.medicineindia.org/medicine-manufacturing-company/902/cadila-zydus,0.00
COCID-DSR,//www.medicineindia.org/medicine-brand-details/20549/cocid-dsr,Talent Laboratories,//www.medicineindia.org/medicine-manufacturing-company/218/talent-laboratories,0.00
CELOL-XT,//www.medicineindia.org/medicine-brand-details/20560/celol-xt,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,0.00
CYRA- IT,//www.medicineindia.org/medicine-brand-details/20761/cyra-it,Systopic Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/142/systopic-laboratories-p-ltd,0.00
CAROVIT,//www.medicineindia.org/medicine-brand-details/22530/carovit,Sapient Laboratories,//www.medicineindia.org/medicine-manufacturing-company/1010/sapient-laboratories,0.00
CSN,//www.medicineindia.org/medicine-brand-details/22726/csn,Shreya Life Sciences Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/352/shreya-life-sciences-pvt-ltd,0.00
CAPSOVIT,//www.medicineindia.org/medicine-brand-details/17930/capsovit,Pharmed Limited,//www.medicineindia.org/medicine-manufacturing-company/197/pharmed-limited,8.00
COMFORTEX-CZ,//www.medicineindia.org/medicine-brand-details/17642/comfortex-cz,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,8.23
CALLIGRAFF,//www.medicineindia.org/medicine-brand-details/18770/calligraff,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,9.50
COMFORTEX,//www.medicineindia.org/medicine-brand-details/17480/comfortex,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,9.65
CENTRIVON,//www.medicineindia.org/medicine-brand-details/1359/centrivon,Macleods Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/85/macleods-pharmaceuticals-pvt-ltd,11.50
CADIFER,//www.medicineindia.org/medicine-brand-details/17929/cadifer,Mediwin Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/175/mediwin-pharmaceuticals,13.00
CLOPAR,//www.medicineindia.org/medicine-brand-details/1916/clopar,Targof Pure Drugs td.,//www.medicineindia.org/medicine-manufacturing-company/404/targof-pure-drugs-td,15.00
CYFOLAC,//www.medicineindia.org/medicine-brand-details/17509/cyfolac,Karnataka Antibiotics & Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/228/karnataka-antibiotics-pharmaceuticals-ltd,16.96
CVP,//www.medicineindia.org/medicine-brand-details/8559/cvp,USV-Corvette (A Div of USV Ltd.),//www.medicineindia.org/medicine-manufacturing-company/105/usv-corvette-a-div-of-usv-ltd,17.85
CYPON.,//www.medicineindia.org/medicine-brand-details/2649/cypon,Geno Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/69/geno-pharmaceuticals-ltd,18.14
CLOPISA-75,//www.medicineindia.org/medicine-brand-details/8700/clopisa-75,Skymax Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/385/skymax-laboratories-pvt-ltd,19.50
CLOPISA-150,//www.medicineindia.org/medicine-brand-details/8699/clopisa-150,Skymax Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/385/skymax-laboratories-pvt-ltd,20.00
CELOVIT,//www.medicineindia.org/medicine-brand-details/17640/celovit,Mapra Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/340/mapra-labs-ltd,21.00
CETGEL,//www.medicineindia.org/medicine-brand-details/20433/cetgel,Universal Medicare,//www.medicineindia.org/medicine-manufacturing-company/864/universal-medicare,22.00
CALPRO-ZE,//www.medicineindia.org/medicine-brand-details/17163/calpro-ze,Neon Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/50/neon-laboratories-ltd,22.50
CROMOPLEX,//www.medicineindia.org/medicine-brand-details/17762/cromoplex,Otsira Genetica (A Div. of Aristo Pharma Ltd.),//www.medicineindia.org/medicine-manufacturing-company/474/otsira-genetica-a-div-of-aristo-pharma-ltd,23.10
CALBETA,//www.medicineindia.org/medicine-brand-details/7418/calbeta,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,25.00
CARDIOVIT,//www.medicineindia.org/medicine-brand-details/18232/cardiovit,Pfizer Limited,//www.medicineindia.org/medicine-manufacturing-company/15/pfizer-limited,25.77
COMSCAV FORTE,//www.medicineindia.org/medicine-brand-details/18207/comscav-forte,Comed Chemicals Pvt. ltd.,//www.medicineindia.org/medicine-manufacturing-company/145/comed-chemicals-pvt-ltd,28.00
CERUVIN-AF,//www.medicineindia.org/medicine-brand-details/20429/ceruvin-af,Ranbaxy Laboratories-CV Life,//www.medicineindia.org/medicine-manufacturing-company/924/ranbaxy-laboratories-cv-life,28.84
CAMPILOX,//www.medicineindia.org/medicine-brand-details/3149/campilox,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,29.25
CARDULES PLUS 10,//www.medicineindia.org/medicine-brand-details/7419/cardules-plus-10,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,29.40
CLODAX-L,//www.medicineindia.org/medicine-brand-details/3503/clodax-l,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,29.50
COMBIPLET,//www.medicineindia.org/medicine-brand-details/8709/combiplet,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,29.71
CONFIT,//www.medicineindia.org/medicine-brand-details/18225/confit,Concept Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/310/concept-pharmaceuticals-ltd,30.00
CILCLOX,//www.medicineindia.org/medicine-brand-details/18910/cilclox,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,30.00
CLACIN,//www.medicineindia.org/medicine-brand-details/3151/clacin,Inga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/91/inga-pharmaceuticals-pvt-ltd,30.09
CLASPRIN,//www.medicineindia.org/medicine-brand-details/8689/clasprin,Biocon Limited,//www.medicineindia.org/medicine-manufacturing-company/699/biocon-limited,30.64
