medicine,description_url,company,company_url,price
ISORIFAM,//www.medicineindia.org/medicine-brand-details/6223/isorifam,Biochem Pharma Industries,//www.medicineindia.org/medicine-manufacturing-company/373/biochem-pharma-industries,55.05
IOZEAL,//www.medicineindia.org/medicine-brand-details/18220/iozeal,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,59.00
IZEAL,//www.medicineindia.org/medicine-brand-details/21799/izeal,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,65.00
INSUMIN FORTE,//www.medicineindia.org/medicine-brand-details/21929/insumin-forte,Alkem Laboratries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/117/alkem-laboratries-ltd,83.25
I-ZEN,//www.medicineindia.org/medicine-brand-details/18221/i-zen,Klar Sehen Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/59/klar-sehen-pvt-ltd,90.00
ISOVON,//www.medicineindia.org/medicine-brand-details/21774/isovon,Alembic Ltd.,//www.medicineindia.org/medicine-manufacturing-company/52/alembic-ltd,100.00
ITZA-RB,//www.medicineindia.org/medicine-brand-details/21781/itza-rb,IRM Pharma,//www.medicineindia.org/medicine-manufacturing-company/369/irm-pharma,111.98
I-SITE,//www.medicineindia.org/medicine-brand-details/21789/i-site,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,114.00
ITOPAN,//www.medicineindia.org/medicine-brand-details/21777/itopan,Alkem Laboratries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/117/alkem-laboratries-ltd,114.50
ITOPRAZ,//www.medicineindia.org/medicine-brand-details/21778/itopraz,Cosme Health,//www.medicineindia.org/medicine-manufacturing-company/907/cosme-health,120.00
IDIGLOBIN,//www.medicineindia.org/medicine-brand-details/17951/idiglobin,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,58.99
IROSS,//www.medicineindia.org/medicine-brand-details/17969/iross,Yash Pharma Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/204/yash-pharma-laboratories-pvt-ltd,19.80
IROSS-ZF,//www.medicineindia.org/medicine-brand-details/17950/iross-zf,Yash Pharma Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/204/yash-pharma-laboratories-pvt-ltd,21.90
IROFOL-AZ,//www.medicineindia.org/medicine-brand-details/21762/irofol-az,Anglo French Drugs & Industries,//www.medicineindia.org/medicine-manufacturing-company/843/anglo-french-drugs-industries,60.00
IMFERON FORTE,//www.medicineindia.org/medicine-brand-details/21699/imferon-forte,Shreya Life Sciences Pvt. Ltd,//www.medicineindia.org/medicine-manufacturing-company/352/shreya-life-sciences-pvt-ltd,63.30
IFIRAL,//www.medicineindia.org/medicine-brand-details/10966/ifiral,J.B Chemicals & Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/124/jb-chemicals-pharmaceuticals-limited,32.37
IFIRAL,//www.medicineindia.org/medicine-brand-details/10966/ifiral,J.B Chemicals & Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/124/jb-chemicals-pharmaceuticals-limited,53.87
I-VIT,//www.medicineindia.org/medicine-brand-details/18210/i-vit,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,72.50
IROSSGOLD,//www.medicineindia.org/medicine-brand-details/17886/irossgold,Yash Pharma Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/204/yash-pharma-laboratories-pvt-ltd,117.00
ITRAL,//www.medicineindia.org/medicine-brand-details/21780/itral,Jawa Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/939/jawa-pharmaceuticals,0.00
ISO-RIPHARMED,//www.medicineindia.org/medicine-brand-details/6224/iso-ripharmed,Pharmed Limited,//www.medicineindia.org/medicine-manufacturing-company/197/pharmed-limited,22.42
IBU-PROXYVON,//www.medicineindia.org/medicine-brand-details/1350/ibu-proxyvon,Wockhardt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/13/wockhardt-ltd,8.95
ISOTANE,//www.medicineindia.org/medicine-brand-details/21773/isotane,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,0.00
ISOBEST,//www.medicineindia.org/medicine-brand-details/18837/isobest,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,74.00
ISAC,//www.medicineindia.org/medicine-brand-details/16558/isac,Systopic Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/142/systopic-laboratories-p-ltd,78.00
ISOTROIN,//www.medicineindia.org/medicine-brand-details/16559/isotroin,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,180.00
ICEL,//www.medicineindia.org/medicine-brand-details/2081/icel,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,40.00
IMALEK,//www.medicineindia.org/medicine-brand-details/19007/imalek,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,850.00
IMAX,//www.medicineindia.org/medicine-brand-details/17851/imax,Otsira Genetica (A Div. of Aristo Pharma Ltd.),//www.medicineindia.org/medicine-manufacturing-company/474/otsira-genetica-a-div-of-aristo-pharma-ltd,42.05
ITROLE,//www.medicineindia.org/medicine-brand-details/6628/itrole,CHEMO BIOLOGICAL,//www.medicineindia.org/medicine-manufacturing-company/86/chemo-biological,136.00
ITASPOR,//www.medicineindia.org/medicine-brand-details/6627/itaspor,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,136.50
IMUSPORIN,//www.medicineindia.org/medicine-brand-details/11447/imusporin,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,460.00
ICIDIL-CD,//www.medicineindia.org/medicine-brand-details/7743/icidil-cd,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,57.60
IMODIUM,//www.medicineindia.org/medicine-brand-details/13571/imodium,Ethnor,//www.medicineindia.org/medicine-manufacturing-company/163/ethnor,12.00
ISOTANE,//www.medicineindia.org/medicine-brand-details/21773/isotane,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,0.00
IZRA-D,//www.medicineindia.org/medicine-brand-details/13006/izra-d,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,40.00
ISAC,//www.medicineindia.org/medicine-brand-details/16558/isac,Systopic Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/142/systopic-laboratories-p-ltd,78.00
ISOBEST,//www.medicineindia.org/medicine-brand-details/18837/isobest,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,120.00
ISOIN,//www.medicineindia.org/medicine-brand-details/21771/isoin,Wallace Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/148/wallace-pharmaceuticals-ltd,126.30
ISOACE,//www.medicineindia.org/medicine-brand-details/21768/isoace,Elder Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/88/elder-pharmaceuticals-ltd,157.50
IRET,//www.medicineindia.org/medicine-brand-details/21761/iret,CFL Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/157/cfl-pharmaceuticals-limited,222.00
ISOTROIN,//www.medicineindia.org/medicine-brand-details/16559/isotroin,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,290.00
ISO-ARET,//www.medicineindia.org/medicine-brand-details/21767/iso-aret,Shalaks Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/65/shalaks-pharmaceuticals-pvt-ltd,450.00
ICEL,//www.medicineindia.org/medicine-brand-details/2081/icel,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,70.00
IDICIN,//www.medicineindia.org/medicine-brand-details/1993/idicin,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,5.86
INDOL,//www.medicineindia.org/medicine-brand-details/1998/indol,Leben Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/61/leben-laboratories-pvt-ltd,6.00
INDOFLAM,//www.medicineindia.org/medicine-brand-details/1997/indoflam,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,12.50
INMECIN,//www.medicineindia.org/medicine-brand-details/1999/inmecin,E.M. Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/468/em-pharmaceuticals-pvt-ltd,18.00
INDOCAP,//www.medicineindia.org/medicine-brand-details/1994/indocap,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,24.00
IMUSPORIN,//www.medicineindia.org/medicine-brand-details/11447/imusporin,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,108.00
IDILIN,//www.medicineindia.org/medicine-brand-details/5864/idilin,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,11.88
INGACYCLINE,//www.medicineindia.org/medicine-brand-details/5865/ingacycline,Inga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/91/inga-pharmaceuticals-pvt-ltd,14.70
IMOX,//www.medicineindia.org/medicine-brand-details/3250/imox,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,36.00
INMOX,//www.medicineindia.org/medicine-brand-details/3251/inmox,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,36.30
INGACILLIN,//www.medicineindia.org/medicine-brand-details/3119/ingacillin,Inga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/91/inga-pharmaceuticals-pvt-ltd,11.95
IDIMOX,//www.medicineindia.org/medicine-brand-details/3249/idimox,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,18.00
ISOLOPRIN 30,//www.medicineindia.org/medicine-brand-details/8277/isoloprin-30,Unisearch,//www.medicineindia.org/medicine-manufacturing-company/118/unisearch,20.00
IZRA-D,//www.medicineindia.org/medicine-brand-details/13006/izra-d,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,60.00
INDIVIR,//www.medicineindia.org/medicine-brand-details/6968/indivir,Genix Pharma,//www.medicineindia.org/medicine-manufacturing-company/589/genix-pharma,190.00
INBEC,//www.medicineindia.org/medicine-brand-details/6966/inbec,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,240.00
INDIVAN-400,//www.medicineindia.org/medicine-brand-details/6967/indivan-400,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,561.75
INMECIN,//www.medicineindia.org/medicine-brand-details/1999/inmecin,E.M. Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/468/em-pharmaceuticals-pvt-ltd,19.50
INDICARB,//www.medicineindia.org/medicine-brand-details/16889/indicarb,German Remedies Limited,//www.medicineindia.org/medicine-manufacturing-company/307/german-remedies-limited,1802.00
IMUSPORIN,//www.medicineindia.org/medicine-brand-details/11447/imusporin,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,216.00
IMPETUS,//www.medicineindia.org/medicine-brand-details/17274/impetus,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,24.00
INLOXY-LB,//www.medicineindia.org/medicine-brand-details/3510/inloxy-lb,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,30.00
INMOX,//www.medicineindia.org/medicine-brand-details/3251/inmox,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,65.00
IDILIN,//www.medicineindia.org/medicine-brand-details/5864/idilin,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,6.91
INGACILLIN,//www.medicineindia.org/medicine-brand-details/3119/ingacillin,Inga Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/91/inga-pharmaceuticals-pvt-ltd,21.50
IMOX-CLO,//www.medicineindia.org/medicine-brand-details/3422/imox-clo,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,14.42
IDIMOX,//www.medicineindia.org/medicine-brand-details/3249/idimox,Indian Drugs & Pharmaceuticals Ltd. (IDPL),//www.medicineindia.org/medicine-manufacturing-company/79/indian-drugs-pharmaceuticals-ltd-idpl,32.50
IMOX,//www.medicineindia.org/medicine-brand-details/3250/imox,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,39.00
ISOLOPRIN 60,//www.medicineindia.org/medicine-brand-details/8278/isoloprin-60,Unisearch,//www.medicineindia.org/medicine-manufacturing-company/118/unisearch,40.00
IMAX,//www.medicineindia.org/medicine-brand-details/17851/imax,Otsira Genetica (A Div. of Aristo Pharma Ltd.),//www.medicineindia.org/medicine-manufacturing-company/474/otsira-genetica-a-div-of-aristo-pharma-ltd,37.10
IMPRAMINE,//www.medicineindia.org/medicine-brand-details/2630/impramine,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,27.70
INTAZIDE,//www.medicineindia.org/medicine-brand-details/13367/intazide,Intas Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/17/intas-pharmaceuticals-pvt-ltd,89.00
ICIDIL-CD,//www.medicineindia.org/medicine-brand-details/7743/icidil-cd,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,44.55
IREX-12.,//www.medicineindia.org/medicine-brand-details/18014/irex-12,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,13.80
INFLAPEN CR,//www.medicineindia.org/medicine-brand-details/1955/inflapen-cr,Allenburys,//www.medicineindia.org/medicine-manufacturing-company/82/allenburys,9.01
INMECIN,//www.medicineindia.org/medicine-brand-details/1999/inmecin,E.M. Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/468/em-pharmaceuticals-pvt-ltd,50.00
IROPLEX-SR,//www.medicineindia.org/medicine-brand-details/17880/iroplex-sr,Acme Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/331/acme-pharmaceuticals,12.00
IOPAR-SR,//www.medicineindia.org/medicine-brand-details/10372/iopar-sr,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,31.00
IBUGESIC,//www.medicineindia.org/medicine-brand-details/975/ibugesic,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,7.96
INDOCID,//www.medicineindia.org/medicine-brand-details/1995/indocid,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,32.00
INDOCIN-SR,//www.medicineindia.org/medicine-brand-details/1992/indocin-sr,Manufacturer Not Mentioned,//www.medicineindia.org/medicine-manufacturing-company/43/manufacturer-not-mentioned,45.00
INDOCAP,//www.medicineindia.org/medicine-brand-details/1994/indocap,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,62.00
INAC,//www.medicineindia.org/medicine-brand-details/1513/inac,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,25.00
IBUBID TR,//www.medicineindia.org/medicine-brand-details/972/ibubid-tr,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,9.50
INDOFLAM,//www.medicineindia.org/medicine-brand-details/1997/indoflam,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,40.92
INSULATARD HM PENFILL,//www.medicineindia.org/medicine-brand-details/15166/insulatard-hm-penfill,Novo Nordisk Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/131/novo-nordisk-pharma-india-ltd,1045.00
IMIDIL PLUS CREAM,//www.medicineindia.org/medicine-brand-details/16243/imidil-plus-cream,Lyka Hetro Labs. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/84/lyka-hetro-labs-ltd,29.00
IMIDIL B CREAM,//www.medicineindia.org/medicine-brand-details/16352/imidil-b-cream,Lyka Hetro Labs. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/84/lyka-hetro-labs-ltd,27.00
ITCHMOSOL CREAM,//www.medicineindia.org/medicine-brand-details/22866/itchmosol-cream,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,40.00
IMIDIL,//www.medicineindia.org/medicine-brand-details/16242/imidil,Lyka Hetro Labs. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/84/lyka-hetro-labs-ltd,26.00
INDCEF-DT,//www.medicineindia.org/medicine-brand-details/18578/indcef-dt,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,52.00
INDCEF-DT,//www.medicineindia.org/medicine-brand-details/18578/indcef-dt,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,102.00
INDCEF-DT,//www.medicineindia.org/medicine-brand-details/18578/indcef-dt,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,28.00
INMOX,//www.medicineindia.org/medicine-brand-details/3251/inmox,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,28.00
INTRAPERITONEAL DIALYSIS FLUID.,//www.medicineindia.org/medicine-brand-details/584/intraperitoneal-dialysis-fluid,Core Health care Ltd.,//www.medicineindia.org/medicine-manufacturing-company/38/core-health-care-ltd,22.50
INTRAPERITONEAL DIALYSIS FLUID,//www.medicineindia.org/medicine-brand-details/583/intraperitoneal-dialysis-fluid,Parenteral Drugs (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/39/parenteral-drugs-india-ltd,44.28
INTRAPERITONEAL DIALYSIS FLUID,//www.medicineindia.org/medicine-brand-details/583/intraperitoneal-dialysis-fluid,Parenteral Drugs (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/39/parenteral-drugs-india-ltd,64.80
IKLEEN,//www.medicineindia.org/medicine-brand-details/15944/ikleen,Parenteral Drugs (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/39/parenteral-drugs-india-ltd,8.95
I - TOP DPS.,//www.medicineindia.org/medicine-brand-details/15839/i-top-dps,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,16.00
IDURIN,//www.medicineindia.org/medicine-brand-details/15769/idurin,Klar Sehen Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/59/klar-sehen-pvt-ltd,17.92
IGARDEX DPS,//www.medicineindia.org/medicine-brand-details/15930/igardex-dps,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,27.00
IRISOL PLUS,//www.medicineindia.org/medicine-brand-details/15948/irisol-plus,Warren Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/58/warren-pharmaceuticals-pvt-ltd,32.00
I-LUBE EYE DROPS,//www.medicineindia.org/medicine-brand-details/15945/i-lube-eye-drops,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,36.40
INTRAZYME,//www.medicineindia.org/medicine-brand-details/14287/intrazyme,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,26.95
I-LUBE UNIMS,//www.medicineindia.org/medicine-brand-details/15946/i-lube-unims,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,90.00
IFAX,//www.medicineindia.org/medicine-brand-details/21793/ifax,Search Orbis,//www.medicineindia.org/medicine-manufacturing-company/838/search-orbis,0.00
INTRAGEN DPS,//www.medicineindia.org/medicine-brand-details/15557/intragen-dps,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,12.50
I-BETH-N,//www.medicineindia.org/medicine-brand-details/15690/i-beth-n,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,15.50
INTRAGEN-D,//www.medicineindia.org/medicine-brand-details/15740/intragen-d,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,18.00
INFLOBID-D,//www.medicineindia.org/medicine-brand-details/15720/inflobid-d,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,24.50
IFIRAL EYE DROPS,//www.medicineindia.org/medicine-brand-details/15833/ifiral-eye-drops,J.B Chemicals & Pharmaceuticals Limited,//www.medicineindia.org/medicine-manufacturing-company/124/jb-chemicals-pharmaceuticals-limited,25.76
ITROP PLUS,//www.medicineindia.org/medicine-brand-details/15920/itrop-plus,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,43.07
I-GESIC,//www.medicineindia.org/medicine-brand-details/15811/i-gesic,Centaur Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/60/centaur-laboratories-p-ltd,15.09
IOBRIM DPS,//www.medicineindia.org/medicine-brand-details/15899/iobrim-dps,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,99.00
IOTIM,//www.medicineindia.org/medicine-brand-details/15857/iotim,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,18.50
IBREX DPS.,//www.medicineindia.org/medicine-brand-details/15656/ibrex-dps,Sante Vision,//www.medicineindia.org/medicine-manufacturing-company/509/sante-vision,24.96
IOTIM,//www.medicineindia.org/medicine-brand-details/15857/iotim,FDC Ltd.,//www.medicineindia.org/medicine-manufacturing-company/96/fdc-ltd,32.95
