medicine,description_url,company,company_url,price
PUREGON,//www.medicineindia.org/medicine-brand-details/15271/puregon,Solvay Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/365/solvay-pharma-india-ltd,1400.00
PANCURONIUM BROMIDE,//www.medicineindia.org/medicine-brand-details/354/pancuronium-bromide,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,18.00
PETRESIN,//www.medicineindia.org/medicine-brand-details/15529/petresin,Shree Ganesh Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/670/shree-ganesh-pharmaceuticals,1300.00
PUBERGEN,//www.medicineindia.org/medicine-brand-details/15289/pubergen,Uni-Sankyo Limited,//www.medicineindia.org/medicine-manufacturing-company/330/uni-sankyo-limited,270.00
PROFASI,//www.medicineindia.org/medicine-brand-details/15288/profasi,Serum International Ltd.,//www.medicineindia.org/medicine-manufacturing-company/479/serum-international-ltd,936.00
PHENAL,//www.medicineindia.org/medicine-brand-details/18595/phenal,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,7.25
PRONABOL-25,//www.medicineindia.org/medicine-brand-details/15477/pronabol-25,P & B Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/54/p-b-laboratories-p-ltd,23.70
PARAFORTAN INJ.,//www.medicineindia.org/medicine-brand-details/1527/parafortan-inj,Khandelwal Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/98/khandelwal-laboratories-ltd,5.00
PREGZED,//www.medicineindia.org/medicine-brand-details/15384/pregzed,ZOTA HEALTHCARE,//www.medicineindia.org/medicine-manufacturing-company/208/zota-healthcare,57.00
POSTADOL,//www.medicineindia.org/medicine-brand-details/1306/postadol,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,13.50
POSTADOL,//www.medicineindia.org/medicine-brand-details/1306/postadol,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,25.20
PREGZED,//www.medicineindia.org/medicine-brand-details/15384/pregzed,ZOTA HEALTHCARE,//www.medicineindia.org/medicine-manufacturing-company/208/zota-healthcare,95.00
PUBERGEN,//www.medicineindia.org/medicine-brand-details/15289/pubergen,Uni-Sankyo Limited,//www.medicineindia.org/medicine-manufacturing-company/330/uni-sankyo-limited,385.00
PROFASI,//www.medicineindia.org/medicine-brand-details/15288/profasi,Serum International Ltd.,//www.medicineindia.org/medicine-manufacturing-company/479/serum-international-ltd,449.90
PUREGON,//www.medicineindia.org/medicine-brand-details/15271/puregon,Solvay Pharma India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/365/solvay-pharma-india-ltd,735.00
PYRIDO,//www.medicineindia.org/medicine-brand-details/12230/pyrido,Shree Ganesh Pharmaceuticals,//www.medicineindia.org/medicine-manufacturing-company/670/shree-ganesh-pharmaceuticals,225.00
PARCID -D,//www.medicineindia.org/medicine-brand-details/12714/parcid-d,PAREX PHARMA,//www.medicineindia.org/medicine-manufacturing-company/153/parex-pharma,4.00
POLY-B CAPS.,//www.medicineindia.org/medicine-brand-details/17756/poly-b-caps,Lark Laboratories India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/93/lark-laboratories-india-ltd,9.65
POLYBION CAPS,//www.medicineindia.org/medicine-brand-details/17486/polybion-caps,E.Merck (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/119/emerck-india-ltd,10.09
PARVON,//www.medicineindia.org/medicine-brand-details/1366/parvon,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,14.27
PARVON FORTE,//www.medicineindia.org/medicine-brand-details/1827/parvon-forte,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,16.66
PARVON SPAS,//www.medicineindia.org/medicine-brand-details/2863/parvon-spas,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,16.74
PULMOCLOX,//www.medicineindia.org/medicine-brand-details/3439/pulmoclox,Brown & Burk Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/348/brown-burk-pharmaceuticals-ltd,22.00
P-MOX PLUS,//www.medicineindia.org/medicine-brand-details/3525/p-mox-plus,Lark Laboratories India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/93/lark-laboratories-india-ltd,23.50
PLAGERINE - A,//www.medicineindia.org/medicine-brand-details/8718/plagerine-a,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,30.00
PLAGRIL-A,//www.medicineindia.org/medicine-brand-details/8719/plagril-a,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,30.90
PLAGRIL-A,//www.medicineindia.org/medicine-brand-details/8719/plagril-a,Dr. Reddy`s Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/42/dr-reddys-laboratories-ltd,31.40
PROMPICIN,//www.medicineindia.org/medicine-brand-details/3189/prompicin,Geno Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/69/geno-pharmaceuticals-ltd,32.00
PANTOVIT CAP.,//www.medicineindia.org/medicine-brand-details/17751/pantovit-cap,Pharmed Limited,//www.medicineindia.org/medicine-manufacturing-company/197/pharmed-limited,32.00
PRESOLAR,//www.medicineindia.org/medicine-brand-details/7427/presolar,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,33.76
PIBIZYME CAP,//www.medicineindia.org/medicine-brand-details/14275/pibizyme-cap,P & B Laboratories (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/54/p-b-laboratories-p-ltd,34.41
PREDOM,//www.medicineindia.org/medicine-brand-details/13107/predom,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,35.00
PROHIBIT PLUS,//www.medicineindia.org/medicine-brand-details/12720/prohibit-plus,Sumac Pharma,//www.medicineindia.org/medicine-manufacturing-company/333/sumac-pharma,39.00
PANTOP-D,//www.medicineindia.org/medicine-brand-details/13079/pantop-d,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,39.00
PANTARIV-D,//www.medicineindia.org/medicine-brand-details/13067/pantariv-d,East African (I) Remedies Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/187/east-african-i-remedies-pvt-ltd,39.90
POLYMOX,//www.medicineindia.org/medicine-brand-details/3438/polymox,Lark Laboratories India Ltd.,//www.medicineindia.org/medicine-manufacturing-company/93/lark-laboratories-india-ltd,40.76
PROZEX-D,//www.medicineindia.org/medicine-brand-details/12723/prozex-d,Synokem Pharmaceuticals (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/245/synokem-pharmaceuticals-p-ltd,44.00
PRIDOM-O,//www.medicineindia.org/medicine-brand-details/12719/pridom-o,Prisma Health Care,//www.medicineindia.org/medicine-manufacturing-company/502/prisma-health-care,44.00
PROSTAL,//www.medicineindia.org/medicine-brand-details/12722/prostal,Psychotropics India Limited (PIL),//www.medicineindia.org/medicine-manufacturing-company/297/psychotropics-india-limited-pil,45.00
PARTOCON,//www.medicineindia.org/medicine-brand-details/12716/partocon,Ferring Pharmaceuticals Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/491/ferring-pharmaceuticals-pvt-ltd,45.00
PARIDON,//www.medicineindia.org/medicine-brand-details/12715/paridon,SYMBIOSIS LAB,//www.medicineindia.org/medicine-manufacturing-company/294/symbiosis-lab,45.00
PANTOFLUX,//www.medicineindia.org/medicine-brand-details/13073/pantoflux,Micro Labs Ltd.,//www.medicineindia.org/medicine-manufacturing-company/202/micro-labs-ltd,45.00
PANDIFF,//www.medicineindia.org/medicine-brand-details/13054/pandiff,Piramal Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/107/piramal-healthcare-ltd,47.00
PRAIZE-D,//www.medicineindia.org/medicine-brand-details/13104/praize-d,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,49.00
PRAMOCLOX LB,//www.medicineindia.org/medicine-brand-details/3526/pramoclox-lb,PRAMUKH SWAMI PHARMA,//www.medicineindia.org/medicine-manufacturing-company/337/pramukh-swami-pharma,50.00
PEPCHEK,//www.medicineindia.org/medicine-brand-details/13138/pepchek,Indoco Remedies Ltd.,//www.medicineindia.org/medicine-manufacturing-company/63/indoco-remedies-ltd,50.00
PRE REJOINT,//www.medicineindia.org/medicine-brand-details/11428/pre-rejoint,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,53.00
PATH G1,//www.medicineindia.org/medicine-brand-details/15135/path-g1,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,54.00
PREDOM-OD,//www.medicineindia.org/medicine-brand-details/13108/predom-od,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,55.00
PANTACT D,//www.medicineindia.org/medicine-brand-details/13061/pantact-d,ACTIVE H.CARE,//www.medicineindia.org/medicine-manufacturing-company/178/active-hcare,55.00
PEPZEN-N FORTE,//www.medicineindia.org/medicine-brand-details/2215/pepzen-n-forte,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,59.50
PENTALINK-D,//www.medicineindia.org/medicine-brand-details/13087/pentalink-d,LINCOLN PHARMA,//www.medicineindia.org/medicine-manufacturing-company/207/lincoln-pharma,62.60
PEPTAC DSR,//www.medicineindia.org/medicine-brand-details/13097/peptac-dsr,Baroda Pharma Pvt.Ltd,//www.medicineindia.org/medicine-manufacturing-company/392/baroda-pharma-pvtltd,62.65
PANTIN-D,//www.medicineindia.org/medicine-brand-details/13069/pantin-d,Genix Pharma,//www.medicineindia.org/medicine-manufacturing-company/589/genix-pharma,63.00
PEPTICOOL-DXR,//www.medicineindia.org/medicine-brand-details/13098/pepticool-dxr,Intra Labs,//www.medicineindia.org/medicine-manufacturing-company/73/intra-labs,65.00
PERD-SR,//www.medicineindia.org/medicine-brand-details/13099/perd-sr,Skymax Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/385/skymax-laboratories-pvt-ltd,65.00
PATH G2,//www.medicineindia.org/medicine-brand-details/15136/path-g2,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,65.00
PALIO-D,//www.medicineindia.org/medicine-brand-details/13052/palio-d,DWD Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/222/dwd-pharmaceuticals-ltd,75.00
PANFAST DSR,//www.medicineindia.org/medicine-brand-details/13056/panfast-dsr,Sanat Products Ltd.,//www.medicineindia.org/medicine-manufacturing-company/413/sanat-products-ltd,76.00
PRAIZE-D FORTE,//www.medicineindia.org/medicine-brand-details/13105/praize-d-forte,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,78.00
PARVON-N,//www.medicineindia.org/medicine-brand-details/1367/parvon-n,Jagsonpal Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/151/jagsonpal-pharmaceuticals-ltd,81.00
PENTAGON-D,//www.medicineindia.org/medicine-brand-details/18594/pentagon-d,Ind-Swift Ltd.,//www.medicineindia.org/medicine-manufacturing-company/70/ind-swift-ltd,72.00
PANTOGET-DSR,//www.medicineindia.org/medicine-brand-details/13075/pantoget-dsr,KWALITY PHARMACEUTICALS (P) LTD.,//www.medicineindia.org/medicine-manufacturing-company/203/kwality-pharmaceuticals-p-ltd,115.00
POLYZEE,//www.medicineindia.org/medicine-brand-details/18142/polyzee,E.Merck (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/119/emerck-india-ltd,25.41
PRAMILETS,//www.medicineindia.org/medicine-brand-details/17864/pramilets,Abbott Laboratories (India) Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/309/abbott-laboratories-india-pvt-ltd,59.00
PROROCAL PLUS,//www.medicineindia.org/medicine-brand-details/17229/prorocal-plus,Emcure Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/147/emcure-pharmaceuticals-ltd,6.50
PANTADOM,//www.medicineindia.org/medicine-brand-details/13063/pantadom,Mankind Pharma Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/251/mankind-pharma-pvt-ltd,17.94
PROBOFEX,//www.medicineindia.org/medicine-brand-details/17965/probofex,Wockhardt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/13/wockhardt-ltd,39.50
PRELOC D,//www.medicineindia.org/medicine-brand-details/13109/preloc-d,Comed Chemicals Pvt. ltd.,//www.medicineindia.org/medicine-manufacturing-company/145/comed-chemicals-pvt-ltd,289.00
PROLOC-D,//www.medicineindia.org/medicine-brand-details/13110/proloc-d,Comed Chemicals Pvt. ltd.,//www.medicineindia.org/medicine-manufacturing-company/145/comed-chemicals-pvt-ltd,289.00
PROXYVON,//www.medicineindia.org/medicine-brand-details/1370/proxyvon,Wockhardt Ltd.,//www.medicineindia.org/medicine-manufacturing-company/13/wockhardt-ltd,10.73
PREGNAVIT,//www.medicineindia.org/medicine-brand-details/17765/pregnavit,Bestochem Formulations (I) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/259/bestochem-formulations-i-ltd,20.80
PT-PRESS,//www.medicineindia.org/medicine-brand-details/18797/pt-press,Unichem Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/19/unichem-laboratories-ltd,95.00
PANGRAF,//www.medicineindia.org/medicine-brand-details/17135/pangraf,Panacea Biotec Ltd.,//www.medicineindia.org/medicine-manufacturing-company/5/panacea-biotec-ltd,179.00
PANGRAF,//www.medicineindia.org/medicine-brand-details/17135/pangraf,Panacea Biotec Ltd.,//www.medicineindia.org/medicine-manufacturing-company/5/panacea-biotec-ltd,349.00
PSYCHOPIN,//www.medicineindia.org/medicine-brand-details/9465/psychopin,RPG Life Sciences Ltd.,//www.medicineindia.org/medicine-manufacturing-company/102/rpg-life-sciences-ltd,15.00
PROMISEC,//www.medicineindia.org/medicine-brand-details/12609/promisec,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,17.00
PRODEP,//www.medicineindia.org/medicine-brand-details/9591/prodep,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,18.00
PROZOL,//www.medicineindia.org/medicine-brand-details/12613/prozol,SAIN MEDICAMENTS,//www.medicineindia.org/medicine-manufacturing-company/519/sain-medicaments,20.00
PROHIBIT,//www.medicineindia.org/medicine-brand-details/12607/prohibit,Sumac Pharma,//www.medicineindia.org/medicine-manufacturing-company/333/sumac-pharma,23.00
PIROX,//www.medicineindia.org/medicine-brand-details/2043/pirox,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,23.54
PRAZOKAN,//www.medicineindia.org/medicine-brand-details/12605/prazokan,KANSAS LAB,//www.medicineindia.org/medicine-manufacturing-company/329/kansas-lab,35.00
POLICHOL,//www.medicineindia.org/medicine-brand-details/9079/polichol,Pharmed Limited,//www.medicineindia.org/medicine-manufacturing-company/197/pharmed-limited,60.00
PLATIN,//www.medicineindia.org/medicine-brand-details/9589/platin,Merind Limited,//www.medicineindia.org/medicine-manufacturing-company/72/merind-limited,21.00
PROSPER-FE,//www.medicineindia.org/medicine-brand-details/17853/prosper-fe,Skymax Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/385/skymax-laboratories-pvt-ltd,39.00
PARKITIDIN,//www.medicineindia.org/medicine-brand-details/18890/parkitidin,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,63.00
PROPEG,//www.medicineindia.org/medicine-brand-details/15385/propeg,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,89.00
PREGALIN,//www.medicineindia.org/medicine-brand-details/10254/pregalin,Torrent Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/112/torrent-pharmaceuticals-ltd,114.00
PLETOZ,//www.medicineindia.org/medicine-brand-details/8743/pletoz,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,116.00
PIRATAM,//www.medicineindia.org/medicine-brand-details/10069/piratam,Biddle Sawyer,//www.medicineindia.org/medicine-manufacturing-company/518/biddle-sawyer,64.40
POSID,//www.medicineindia.org/medicine-brand-details/16982/posid,Cadila Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/27/cadila-pharmaceuticals-ltd,575.00
PANIMUN BIORAL,//www.medicineindia.org/medicine-brand-details/11448/panimun-bioral,Panacea Biotec Ltd.,//www.medicineindia.org/medicine-manufacturing-company/5/panacea-biotec-ltd,480.00
PROTOGUT,//www.medicineindia.org/medicine-brand-details/12469/protogut,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,22.50
PROPILAN,//www.medicineindia.org/medicine-brand-details/12468/propilan,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,24.00
PERINORM-CD,//www.medicineindia.org/medicine-brand-details/559/perinorm-cd,IPCA Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/156/ipca-laboratories-ltd,31.00
PEVESCA,//www.medicineindia.org/medicine-brand-details/10251/pevesca,USV-Corvette (A Div of USV Ltd.),//www.medicineindia.org/medicine-manufacturing-company/105/usv-corvette-a-div-of-usv-ltd,132.75
PREGASTAR,//www.medicineindia.org/medicine-brand-details/10255/pregastar,Lupin Laboratories Ltd.,//www.medicineindia.org/medicine-manufacturing-company/95/lupin-laboratories-ltd,135.00
PREGABA,//www.medicineindia.org/medicine-brand-details/10252/pregaba,Neu-Foreva,//www.medicineindia.org/medicine-manufacturing-company/33/neu-foreva,139.00
PELOPEM,//www.medicineindia.org/medicine-brand-details/13578/pelopem,Mercury Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/140/mercury-laboratories-pvt-ltd,55.00
PARCID,//www.medicineindia.org/medicine-brand-details/12601/parcid,PAREX PHARMA,//www.medicineindia.org/medicine-manufacturing-company/153/parex-pharma,3.60
PERSONA,//www.medicineindia.org/medicine-brand-details/9588/persona,Yash Pharma Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/204/yash-pharma-laboratories-pvt-ltd,23.43
PRODAC,//www.medicineindia.org/medicine-brand-details/9590/prodac,RPG Life Sciences Ltd.,//www.medicineindia.org/medicine-manufacturing-company/102/rpg-life-sciences-ltd,27.00
PROMISEC,//www.medicineindia.org/medicine-brand-details/12609/promisec,Aristo Pharmaceutical Ltd.,//www.medicineindia.org/medicine-manufacturing-company/45/aristo-pharmaceutical-ltd,27.42
PROCID-20,//www.medicineindia.org/medicine-brand-details/12606/procid-20,Psychotropics India Limited (PIL),//www.medicineindia.org/medicine-manufacturing-company/297/psychotropics-india-limited-pil,30.00
PRODEP,//www.medicineindia.org/medicine-brand-details/9591/prodep,Sun Pharmaceuticals Industries Ltd.,//www.medicineindia.org/medicine-manufacturing-company/34/sun-pharmaceuticals-industries-ltd,32.00
PROZ,//www.medicineindia.org/medicine-brand-details/12611/proz,MAMTA PHARMA,//www.medicineindia.org/medicine-manufacturing-company/349/mamta-pharma,32.00
PIROKEN,//www.medicineindia.org/medicine-brand-details/2042/piroken,Kentreck Labs Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/76/kentreck-labs-pvt-ltd,33.00
PROHIBIT,//www.medicineindia.org/medicine-brand-details/12607/prohibit,Sumac Pharma,//www.medicineindia.org/medicine-manufacturing-company/333/sumac-pharma,35.00
PIROX,//www.medicineindia.org/medicine-brand-details/2043/pirox,Cipla Limited,//www.medicineindia.org/medicine-manufacturing-company/71/cipla-limited,36.38
PROZEX-20,//www.medicineindia.org/medicine-brand-details/12612/prozex-20,Synokem Pharmaceuticals (P) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/245/synokem-pharmaceuticals-p-ltd,37.00
PPI-20,//www.medicineindia.org/medicine-brand-details/12603/ppi-20,Bio-Drug Laboratories Pvt. Ltd.,//www.medicineindia.org/medicine-manufacturing-company/319/bio-drug-laboratories-pvt-ltd,38.00
PROMEZ,//www.medicineindia.org/medicine-brand-details/12608/promez,SCORTIS LABS,//www.medicineindia.org/medicine-manufacturing-company/575/scortis-labs,40.00
PROTOLOC,//www.medicineindia.org/medicine-brand-details/12610/protoloc,USV-Corvette (A Div of USV Ltd.),//www.medicineindia.org/medicine-manufacturing-company/105/usv-corvette-a-div-of-usv-ltd,45.00
PLATIN,//www.medicineindia.org/medicine-brand-details/9589/platin,Merind Limited,//www.medicineindia.org/medicine-manufacturing-company/72/merind-limited,39.00
PRONIL,//www.medicineindia.org/medicine-brand-details/9592/pronil,Psychotropics India Limited (PIL),//www.medicineindia.org/medicine-manufacturing-company/297/psychotropics-india-limited-pil,13.00
PRAZ,//www.medicineindia.org/medicine-brand-details/12604/praz,Eden Healthcare,//www.medicineindia.org/medicine-manufacturing-company/262/eden-healthcare,72.00
PROPEG,//www.medicineindia.org/medicine-brand-details/15385/propeg,Unimarck Pharma (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/99/unimarck-pharma-india-ltd,170.00
PANIMUN BIORAL,//www.medicineindia.org/medicine-brand-details/11448/panimun-bioral,Panacea Biotec Ltd.,//www.medicineindia.org/medicine-manufacturing-company/5/panacea-biotec-ltd,120.00
PULMOXYL,//www.medicineindia.org/medicine-brand-details/3296/pulmoxyl,Brown & Burk Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/348/brown-burk-pharmaceuticals-ltd,33.00
PRAMOX DT,//www.medicineindia.org/medicine-brand-details/3295/pramox-dt,PRAMUKH SWAMI PHARMA,//www.medicineindia.org/medicine-manufacturing-company/337/pramukh-swami-pharma,35.00
PENMOXYL,//www.medicineindia.org/medicine-brand-details/3290/penmoxyl,ULTRAMARK H.CARE,//www.medicineindia.org/medicine-manufacturing-company/318/ultramark-hcare,35.00
PARAXIN,//www.medicineindia.org/medicine-brand-details/6030/paraxin,Nicholas Piramal India Ltd. (NPIL),//www.medicineindia.org/medicine-manufacturing-company/44/nicholas-piramal-india-ltd-npil,39.00
PHENOXYL,//www.medicineindia.org/medicine-brand-details/3292/phenoxyl,Recon Healthcare Ltd.,//www.medicineindia.org/medicine-manufacturing-company/128/recon-healthcare-ltd,41.46
PREMSPOR,//www.medicineindia.org/medicine-brand-details/3688/premspor,Merind Limited,//www.medicineindia.org/medicine-manufacturing-company/72/merind-limited,44.00
PRILOCEF,//www.medicineindia.org/medicine-brand-details/3689/prilocef,Hindustan Antibiotics Ltd.,//www.medicineindia.org/medicine-manufacturing-company/100/hindustan-antibiotics-ltd,58.38
PHEXIN,//www.medicineindia.org/medicine-brand-details/3686/phexin,Glaxo Smithkline,//www.medicineindia.org/medicine-manufacturing-company/8/glaxo-smithkline,84.40
PD-MOX,//www.medicineindia.org/medicine-brand-details/3289/pd-mox,Parenteral Drugs (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/39/parenteral-drugs-india-ltd,37.20
PD-MOX 250 PLUS,//www.medicineindia.org/medicine-brand-details/3341/pd-mox-250-plus,Parenteral Drugs (India) Ltd.,//www.medicineindia.org/medicine-manufacturing-company/39/parenteral-drugs-india-ltd,47.50
PRILAN,//www.medicineindia.org/medicine-brand-details/12465/prilan,Prisma Health Care,//www.medicineindia.org/medicine-manufacturing-company/502/prisma-health-care,40.00
PROLAN- 30,//www.medicineindia.org/medicine-brand-details/12466/prolan-30,ARBRO PHARMA,//www.medicineindia.org/medicine-manufacturing-company/344/arbro-pharma,41.00
PROTOGUT,//www.medicineindia.org/medicine-brand-details/12469/protogut,Novartis,//www.medicineindia.org/medicine-manufacturing-company/80/novartis,44.00
PROPILAN,//www.medicineindia.org/medicine-brand-details/12468/propilan,Glenmark Pharmaceuticals Ltd.,//www.medicineindia.org/medicine-manufacturing-company/166/glenmark-pharmaceuticals-ltd,44.50
PROLANS,//www.medicineindia.org/medicine-brand-details/12467/prolans,SCORTIS LABS,//www.medicineindia.org/medicine-manufacturing-company/575/scortis-labs,45.00
